Reference,Area,2000-2002,2001-2003,2002-2004,2003-2005,2004-2006,2005-2007,2006-2008,2007-2009,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016,2015-2017,2016-2018,2017-2019
http://statistics.gov.scot/id/statistical-geography/S01006870,Crathes and Torphins - 02,"","","","","","","","","","","","",0,0,0,0,1,2
http://statistics.gov.scot/id/statistical-geography/S01006871,Crathes and Torphins - 03,"","","","","","","","","","","","",2,3,3,2,2,2
http://statistics.gov.scot/id/statistical-geography/S01006872,Crathes and Torphins - 04,"","","","","","","","","","","","",2,1,1,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01006873,Crathes and Torphins - 05,"","","","","","","","","","","","",2,2,1,1,2,4
http://statistics.gov.scot/id/statistical-geography/S01006874,Crathes and Torphins - 06,"","","","","","","","","","","","",2,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011862,Crieff North - 01,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01011863,Crieff North - 02,"","","","","","","","","","","","",1,2,2,2,1,2
http://statistics.gov.scot/id/statistical-geography/S01011864,Crieff North - 03,"","","","","","","","","","","","",1,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011865,Crieff North - 04,"","","","","","","","","","","","",1,0,0,1,2,4
http://statistics.gov.scot/id/statistical-geography/S01011866,Crieff South - 01,"","","","","","","","","","","","",3,3,5,4,3,1
http://statistics.gov.scot/id/statistical-geography/S01011867,Crieff South - 02,"","","","","","","","","","","","",4,5,4,6,5,6
http://statistics.gov.scot/id/statistical-geography/S01011868,Crieff South - 03,"","","","","","","","","","","","",3,4,3,1,0,2
http://statistics.gov.scot/id/statistical-geography/S01011869,Crieff South - 04,"","","","","","","","","","","","",0,1,3,3,2,1
http://statistics.gov.scot/id/statistical-geography/S01011870,Crieff South - 05,"","","","","","","","","","","","",2,2,1,3,3,3
http://statistics.gov.scot/id/statistical-geography/S01006875,Cromar and Kildrummy - 01,"","","","","","","","","","","","",1,1,0,0,1,3
http://statistics.gov.scot/id/statistical-geography/S01006876,Cromar and Kildrummy - 02,"","","","","","","","","","","","",3,2,0,1,2,4
http://statistics.gov.scot/id/statistical-geography/S01006877,Cromar and Kildrummy - 03,"","","","","","","","","","","","",2,2,2,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01006878,Cromar and Kildrummy - 04,"","","","","","","","","","","","",4,4,3,1,0,1
http://statistics.gov.scot/id/statistical-geography/S01006879,Cromar and Kildrummy - 05,"","","","","","","","","","","","",1,0,0,0,2,3
http://statistics.gov.scot/id/statistical-geography/S01009283,Crombie,"","","","","","","","","","","","",5,4,2,3,2,2
http://statistics.gov.scot/id/statistical-geography/S01008328,Crookfur and Fruin - 01,"","","","","","","","","","","","",2,8,11,14,9,6
http://statistics.gov.scot/id/statistical-geography/S01008329,Crookfur and Fruin - 02,"","","","","","","","","","","","",2,2,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01008330,Crookfur and Fruin - 03,"","","","","","","","","","","","",3,2,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008331,Crookfur and Fruin - 04,"","","","","","","","","","","","",3,4,3,2,0,0
http://statistics.gov.scot/id/statistical-geography/S01008332,Crookfur and Fruin - 05,"","","","","","","","","","","","",1,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008333,Crookfur and Fruin - 06,"","","","","","","","","","","","",1,2,1,1,1,2
http://statistics.gov.scot/id/statistical-geography/S01008334,Crookfur and Fruin - 07,"","","","","","","","","","","","",1,2,2,2,1,0
http://statistics.gov.scot/id/statistical-geography/S01009788,Crookston North - 01,"","","","","","","","","","","","",2,3,2,3,2,1
http://statistics.gov.scot/id/statistical-geography/S01009789,Crookston North - 02,"","","","","","","","","","","","",4,4,2,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01009790,Crookston North - 03,"","","","","","","","","","","","",1,2,2,4,3,2
http://statistics.gov.scot/id/statistical-geography/S01009791,Crookston North - 04,"","","","","","","","","","","","",1,4,4,4,1,0
http://statistics.gov.scot/id/statistical-geography/S01009784,Crookston South - 01,"","","","","","","","","","","","",3,3,4,4,2,1
http://statistics.gov.scot/id/statistical-geography/S01009785,Crookston South - 02,"","","","","","","","","","","","",1,2,2,2,2,1
http://statistics.gov.scot/id/statistical-geography/S01009786,Crookston South - 03,"","","","","","","","","","","","",5,5,7,4,6,3
http://statistics.gov.scot/id/statistical-geography/S01009787,Crookston South - 04,"","","","","","","","","","","","",6,5,4,2,1,0
http://statistics.gov.scot/id/statistical-geography/S01008303,Cross Stobbs - 01,"","","","","","","","","","","","",3,2,2,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01008304,Cross Stobbs - 02,"","","","","","","","","","","","",0,0,1,2,2,1
http://statistics.gov.scot/id/statistical-geography/S01008305,Cross Stobbs - 03,"","","","","","","","","","","","",0,0,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01008306,Cross Stobbs - 04,"","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008307,Cross Stobbs - 05,"","","","","","","","","","","","",2,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008308,Cross Stobbs - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009289,Crossford East and Berrylaw,"","","","","","","","","","","","",2,2,1,1,1,5
http://statistics.gov.scot/id/statistical-geography/S01009291,Crossford South,"","","","","","","","","","","","",4,2,2,0,1,4
http://statistics.gov.scot/id/statistical-geography/S01009290,Crossford West,"","","","","","","","","","","","",0,1,1,1,0,1
http://statistics.gov.scot/id/statistical-geography/S01012615,"Crossford, Braidwood and Yieldshields - 01","","","","","","","","","","","","",3,3,4,3,2,2
http://statistics.gov.scot/id/statistical-geography/S01012616,"Crossford, Braidwood and Yieldshields - 02","","","","","","","","","","","","",1,1,2,4,4,2
http://statistics.gov.scot/id/statistical-geography/S01012617,"Crossford, Braidwood and Yieldshields - 03","","","","","","","","","","","","",0,0,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01012618,"Crossford, Braidwood and Yieldshields - 04","","","","","","","","","","","","",1,2,2,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01009406,Crossgates North,"","","","","","","","","","","","",5,5,6,4,6,6
http://statistics.gov.scot/id/statistical-geography/S01009407,Crossgates North East,"","","","","","","","","","","","",0,1,2,3,3,2
http://statistics.gov.scot/id/statistical-geography/S01009408,Crossgates North Knowe,"","","","","","","","","","","","",3,3,4,4,3,4
http://statistics.gov.scot/id/statistical-geography/S01009405,Crossgates South Knowe and Annfield,"","","","","","","","","","","","",1,1,1,1,1,3
http://statistics.gov.scot/id/statistical-geography/S01009430,Crosshill and Lochore South,"","","","","","","","","","","","",3,1,2,2,4,4
http://statistics.gov.scot/id/statistical-geography/S01012963,Crosshouse and Lindsayfield - 01,"","","","","","","","","","","","",2,3,4,4,3,2
http://statistics.gov.scot/id/statistical-geography/S01012964,Crosshouse and Lindsayfield - 02,"","","","","","","","","","","","",3,4,5,3,2,0
http://statistics.gov.scot/id/statistical-geography/S01012965,Crosshouse and Lindsayfield - 03,"","","","","","","","","","","","",2,2,3,5,6,5
http://statistics.gov.scot/id/statistical-geography/S01012966,Crosshouse and Lindsayfield - 04,"","","","","","","","","","","","",4,6,8,6,3,0
http://statistics.gov.scot/id/statistical-geography/S01012967,Crosshouse and Lindsayfield - 05,"","","","","","","","","","","","",3,2,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01012968,Crosshouse and Lindsayfield - 06,"","","","","","","","","","","","",7,8,7,5,4,3
http://statistics.gov.scot/id/statistical-geography/S01012969,Crosshouse and Lindsayfield - 07,"","","","","","","","","","","","",2,5,4,4,2,2
http://statistics.gov.scot/id/statistical-geography/S01008025,"Crosshouse, Gatehead and Kilmaurs Rural - 01","","","","","","","","","","","","",1,1,1,1,1,2
http://statistics.gov.scot/id/statistical-geography/S01008026,"Crosshouse, Gatehead and Kilmaurs Rural - 02","","","","","","","","","","","","",1,2,3,6,5,4
http://statistics.gov.scot/id/statistical-geography/S01008027,"Crosshouse, Gatehead and Kilmaurs Rural - 03","","","","","","","","","","","","",2,5,7,5,2,1
http://statistics.gov.scot/id/statistical-geography/S01008028,"Crosshouse, Gatehead and Kilmaurs Rural - 04","","","","","","","","","","","","",3,2,1,0,1,3
http://statistics.gov.scot/id/statistical-geography/S01008029,"Crosshouse, Gatehead and Kilmaurs Rural - 05","","","","","","","","","","","","",1,1,4,8,9,9
http://statistics.gov.scot/id/statistical-geography/S01007065,Cruden - 01,"","","","","","","","","","","","",0,0,1,3,2,2
http://statistics.gov.scot/id/statistical-geography/S01007066,Cruden - 02,"","","","","","","","","","","","",0,1,1,1,2,4
http://statistics.gov.scot/id/statistical-geography/S01007067,Cruden - 03,"","","","","","","","","","","","",7,9,8,2,1,2
http://statistics.gov.scot/id/statistical-geography/S01007068,Cruden - 04,"","","","","","","","","","","","",3,4,4,3,1,1
http://statistics.gov.scot/id/statistical-geography/S01007069,Cruden - 05,"","","","","","","","","","","","",6,4,2,3,3,5
http://statistics.gov.scot/id/statistical-geography/S01007070,Cruden - 06,"","","","","","","","","","","","",1,2,2,1,2,6
http://statistics.gov.scot/id/statistical-geography/S01007071,Cruden - 07,"","","","","","","","","","","","",4,5,3,1,3,2
http://statistics.gov.scot/id/statistical-geography/S01011065,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock - 01","","","","","","","","","","","","",1,1,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01011066,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock - 02","","","","","","","","","","","","",1,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011067,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock - 03","","","","","","","","","","","","",1,1,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01011068,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock - 04","","","","","","","","","","","","",4,4,5,1,0,1
http://statistics.gov.scot/id/statistical-geography/S01011069,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock - 05","","","","","","","","","","","","",0,0,0,1,2,1
http://statistics.gov.scot/id/statistical-geography/S01011070,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock - 06","","","","","","","","","","","","",2,2,2,3,3,3
http://statistics.gov.scot/id/statistical-geography/S01011071,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock - 07","","","","","","","","","","","","",2,0,0,1,2,1
http://statistics.gov.scot/id/statistical-geography/S01011072,"Cullen, Portknockie, Findochty, Drybridge and Berryhillock - 08","","","","","","","","","","","","",1,1,2,2,2,2
http://statistics.gov.scot/id/statistical-geography/S01009282,Culross and Low Valleyfield,"","","","","","","","","","","","",3,3,4,3,3,2
http://statistics.gov.scot/id/statistical-geography/S01006506,Culter - 01,"","","","","","","","","","","","",1,1,1,2,3,2
http://statistics.gov.scot/id/statistical-geography/S01006507,Culter - 02,"","","","","","","","","","","","",5,5,4,1,0,2
http://statistics.gov.scot/id/statistical-geography/S01006508,Culter - 03,"","","","","","","","","","","","",3,4,6,2,1,2
http://statistics.gov.scot/id/statistical-geography/S01006509,Culter - 04,"","","","","","","","","","","","",7,7,5,2,2,3
http://statistics.gov.scot/id/statistical-geography/S01006510,Culter - 05,"","","","","","","","","","","","",2,2,1,2,4,5
http://statistics.gov.scot/id/statistical-geography/S01006511,Culter - 06,"","","","","","","","","","","","",0,0,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01006512,Culter - 07,"","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006518,"Cults, Bieldside and Milltimber East - 01","","","","","","","","","","","","",1,0,0,0,0,3
http://statistics.gov.scot/id/statistical-geography/S01006519,"Cults, Bieldside and Milltimber East - 02","","","","","","","","","","","","",4,3,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01006520,"Cults, Bieldside and Milltimber East - 03","","","","","","","","","","","","",1,1,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01006521,"Cults, Bieldside and Milltimber East - 04","","","","","","","","","","","","",0,0,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01006522,"Cults, Bieldside and Milltimber East - 05","","","","","","","","","","","","",0,2,2,3,1,1
http://statistics.gov.scot/id/statistical-geography/S01006523,"Cults, Bieldside and Milltimber East - 06","","","","","","","","","","","","",3,2,2,2,3,5
http://statistics.gov.scot/id/statistical-geography/S01006524,"Cults, Bieldside and Milltimber East - 07","","","","","","","","","","","","",1,1,1,1,1,2
http://statistics.gov.scot/id/statistical-geography/S01006525,"Cults, Bieldside and Milltimber East - 08","","","","","","","","","","","","",3,2,1,0,0,2
http://statistics.gov.scot/id/statistical-geography/S01006513,"Cults, Bieldside and Milltimber West - 01","","","","","","","","","","","","",0,0,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01006514,"Cults, Bieldside and Milltimber West - 02","","","","","","","","","","","","",3,3,4,2,1,0
http://statistics.gov.scot/id/statistical-geography/S01006515,"Cults, Bieldside and Milltimber West - 03","","","","","","","","","","","","",3,2,4,1,1,2
http://statistics.gov.scot/id/statistical-geography/S01006516,"Cults, Bieldside and Milltimber West - 04","","","","","","","","","","","","",1,2,2,2,1,0
http://statistics.gov.scot/id/statistical-geography/S01006517,"Cults, Bieldside and Milltimber West - 05","","","","","","","","","","","","",1,1,2,2,2,3
http://statistics.gov.scot/id/statistical-geography/S01011744,Cumbernauld Central - 01,"","","","","","","","","","","","",1,4,6,7,4,3
http://statistics.gov.scot/id/statistical-geography/S01011745,Cumbernauld Central - 02,"","","","","","","","","","","","",2,1,1,2,4,5
http://statistics.gov.scot/id/statistical-geography/S01011746,Cumbernauld Central - 03,"","","","","","","","","","","","",2,3,3,4,2,1
http://statistics.gov.scot/id/statistical-geography/S01011747,Cumbernauld Central - 04,"","","","","","","","","","","","",2,5,5,4,1,1
http://statistics.gov.scot/id/statistical-geography/S01011748,Cumbernauld Central - 05,"","","","","","","","","","","","",5,6,6,4,4,4
http://statistics.gov.scot/id/statistical-geography/S01011749,Cumbernauld Central - 06,"","","","","","","","","","","","",5,5,6,3,3,1
http://statistics.gov.scot/id/statistical-geography/S01006714,Cummings Park - 01,"","","","","","","","","","","","",1,1,1,1,3,3
http://statistics.gov.scot/id/statistical-geography/S01006715,Cummings Park - 02,"","","","","","","","","","","","",2,3,4,2,4,4
http://statistics.gov.scot/id/statistical-geography/S01006716,Cummings Park - 03,"","","","","","","","","","","","",1,4,4,4,2,6
http://statistics.gov.scot/id/statistical-geography/S01006717,Cummings Park - 04,"","","","","","","","","","","","",4,3,1,4,4,8
http://statistics.gov.scot/id/statistical-geography/S01006718,Cummings Park - 05,"","","","","","","","","","","","",2,2,2,2,3,4
http://statistics.gov.scot/id/statistical-geography/S01007916,Cumnock North - 01,"","","","","","","","","","","","",2,1,2,2,5,5
http://statistics.gov.scot/id/statistical-geography/S01007917,Cumnock North - 02,"","","","","","","","","","","","",3,2,2,3,5,4
http://statistics.gov.scot/id/statistical-geography/S01007918,Cumnock North - 03,"","","","","","","","","","","","",2,1,3,4,3,2
http://statistics.gov.scot/id/statistical-geography/S01007919,Cumnock North - 04,"","","","","","","","","","","","",2,4,4,3,3,3
http://statistics.gov.scot/id/statistical-geography/S01007920,Cumnock North - 05,"","","","","","","","","","","","",1,1,2,4,3,4
http://statistics.gov.scot/id/statistical-geography/S01007897,Cumnock Rural - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007898,Cumnock Rural - 02,"","","","","","","","","","","","",0,0,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01007899,Cumnock Rural - 03,"","","","","","","","","","","","",1,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007900,Cumnock Rural - 04,"","","","","","","","","","","","",3,2,5,8,9,8
http://statistics.gov.scot/id/statistical-geography/S01007901,Cumnock Rural - 05,"","","","","","","","","","","","",3,4,4,5,6,6
http://statistics.gov.scot/id/statistical-geography/S01007902,Cumnock Rural - 06,"","","","","","","","","","","","",3,4,5,4,4,4
http://statistics.gov.scot/id/statistical-geography/S01007903,Cumnock Rural - 07,"","","","","","","","","","","","",1,1,3,2,5,5
http://statistics.gov.scot/id/statistical-geography/S01007904,Cumnock Rural - 08,"","","","","","","","","","","","",1,2,2,2,2,2
http://statistics.gov.scot/id/statistical-geography/S01007909,Cumnock South and Craigens - 01,"","","","","","","","","","","","",3,3,3,1,3,2
http://statistics.gov.scot/id/statistical-geography/S01007910,Cumnock South and Craigens - 02,"","","","","","","","","","","","",7,6,9,9,10,5
http://statistics.gov.scot/id/statistical-geography/S01007911,Cumnock South and Craigens - 03,"","","","","","","","","","","","",3,2,5,7,9,7
http://statistics.gov.scot/id/statistical-geography/S01007912,Cumnock South and Craigens - 04,"","","","","","","","","","","","",4,5,6,6,6,5
http://statistics.gov.scot/id/statistical-geography/S01007913,Cumnock South and Craigens - 05,"","","","","","","","","","","","",3,4,5,6,5,3
http://statistics.gov.scot/id/statistical-geography/S01007914,Cumnock South and Craigens - 06,"","","","","","","","","","","","",2,5,6,4,2,4
http://statistics.gov.scot/id/statistical-geography/S01007915,Cumnock South and Craigens - 07,"","","","","","","","","","","","",5,5,7,7,6,6
http://statistics.gov.scot/id/statistical-geography/S01009692,Cupar East,"","","","","","","","","","","","",4,1,2,2,4,3
http://statistics.gov.scot/id/statistical-geography/S01009690,Cupar North,"","","","","","","","","","","","",7,7,6,4,3,2
http://statistics.gov.scot/id/statistical-geography/S01009688,Cupar North West,"","","","","","","","","","","","",11,9,8,8,6,6
http://statistics.gov.scot/id/statistical-geography/S01009687,Cupar Northern,"","","","","","","","","","","","",4,4,4,4,2,4
http://statistics.gov.scot/id/statistical-geography/S01009694,Cupar South South East,"","","","","","","","","","","","",2,2,1,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01009686,Cupar South West,"","","","","","","","","","","","",7,2,2,5,5,5
http://statistics.gov.scot/id/statistical-geography/S01009691,Cupar Station and Meadowside,"","","","","","","","","","","","",2,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009693,Cupar Tarvit,"","","","","","","","","","","","",3,1,2,3,2,2
http://statistics.gov.scot/id/statistical-geography/S01009689,Cupar West,"","","","","","","","","","","","",0,2,4,7,5,3
http://statistics.gov.scot/id/statistical-geography/S01009683,Cupar Westfield,"","","","","","","","","","","","",1,0,2,3,3,1
http://statistics.gov.scot/id/statistical-geography/S01009682,Cupar Westfield South,"","","","","","","","","","","","",5,3,1,1,0,3
http://statistics.gov.scot/id/statistical-geography/S01008429,Currie East - 01,"","","","","","","","","","","","",6,5,5,7,6,3
http://statistics.gov.scot/id/statistical-geography/S01008430,Currie East - 02,"","","","","","","","","","","","",5,4,5,3,5,4
http://statistics.gov.scot/id/statistical-geography/S01008431,Currie East - 03,"","","","","","","","","","","","",6,6,3,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01008432,Currie East - 04,"","","","","","","","","","","","",3,5,5,4,1,0
http://statistics.gov.scot/id/statistical-geography/S01008425,Currie West - 01,"","","","","","","","","","","","",8,9,8,4,2,1
http://statistics.gov.scot/id/statistical-geography/S01008426,Currie West - 02,"","","","","","","","","","","","",4,2,5,5,4,3
http://statistics.gov.scot/id/statistical-geography/S01008427,Currie West - 03,"","","","","","","","","","","","",8,8,6,4,4,5
http://statistics.gov.scot/id/statistical-geography/S01008428,Currie West - 04,"","","","","","","","","","","","",1,2,3,5,3,3
http://statistics.gov.scot/id/statistical-geography/S01009697,Dairsie and Kemback,"","","","","","","","","","","","",2,1,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01007539,Dalbeattie - 01,"","","","","","","","","","","","",1,1,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01007540,Dalbeattie - 02,"","","","","","","","","","","","",1,1,0,1,2,2
http://statistics.gov.scot/id/statistical-geography/S01007541,Dalbeattie - 03,"","","","","","","","","","","","",1,0,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01007542,Dalbeattie - 04,"","","","","","","","","","","","",1,0,3,4,4,1
http://statistics.gov.scot/id/statistical-geography/S01007543,Dalbeattie - 05,"","","","","","","","","","","","",6,5,5,5,8,7
http://statistics.gov.scot/id/statistical-geography/S01007544,Dalbeattie Rural - 01,"","","","","","","","","","","","",0,0,1,2,2,1
http://statistics.gov.scot/id/statistical-geography/S01007545,Dalbeattie Rural - 02,"","","","","","","","","","","","",0,1,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01007546,Dalbeattie Rural - 03,"","","","","","","","","","","","",2,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009395,Dalgety Bay East,"","","","","","","","","","","","",1,1,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01009396,Dalgety Bay South East,"","","","","","","","","","","","",2,2,2,4,3,3
http://statistics.gov.scot/id/statistical-geography/S01009398,Dalgety Bogend Wood,"","","","","","","","","","","","",4,4,5,5,6,5
http://statistics.gov.scot/id/statistical-geography/S01009402,Dalgety Crow Hill,"","","","","","","","","","","","",6,4,4,2,3,2
http://statistics.gov.scot/id/statistical-geography/S01009400,Dalgety Donibristle South,"","","","","","","","","","","","",2,4,4,4,4,4
http://statistics.gov.scot/id/statistical-geography/S01009403,Dalgety Donibristle and Hillend,"","","","","","","","","","","","",3,2,1,1,3,5
http://statistics.gov.scot/id/statistical-geography/S01009392,Dalgety Letham Farm,"","","","","","","","","","","","",2,3,2,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01009391,Dalgety Letham Hill,"","","","","","","","","","","","",8,6,4,5,4,4
http://statistics.gov.scot/id/statistical-geography/S01009390,Dalgety Letham Hill South,"","","","","","","","","","","","",2,5,4,5,3,3
http://statistics.gov.scot/id/statistical-geography/S01009399,Dalgety Longhill Park,"","","","","","","","","","","","",4,3,4,4,3,2
http://statistics.gov.scot/id/statistical-geography/S01009401,Dalgety Ross Plantation,"","","","","","","","","","","","",4,5,4,3,1,1
http://statistics.gov.scot/id/statistical-geography/S01009397,Dalgety St Davids Clump,"","","","","","","","","","","","",8,6,5,3,2,1
http://statistics.gov.scot/id/statistical-geography/S01009394,Dalgety Steeple Clump,"","","","","","","","","","","","",6,6,4,4,3,5
http://statistics.gov.scot/id/statistical-geography/S01011010,Dalkeith - 01,"","","","","","","","","","","","",7,7,2,3,2,4
http://statistics.gov.scot/id/statistical-geography/S01011011,Dalkeith - 02,"","","","","","","","","","","","",9,10,10,8,5,7
http://statistics.gov.scot/id/statistical-geography/S01011012,Dalkeith - 03,"","","","","","","","","","","","",15,8,8,1,3,4
http://statistics.gov.scot/id/statistical-geography/S01011013,Dalkeith - 04,"","","","","","","","","","","","",2,4,4,3,2,2
http://statistics.gov.scot/id/statistical-geography/S01010046,Dalmarnock - 01,"","","","","","","","","","","","",4,7,7,6,4,4
http://statistics.gov.scot/id/statistical-geography/S01010047,Dalmarnock - 02,"","","","","","","","","","","","",6,4,4,3,2,2
http://statistics.gov.scot/id/statistical-geography/S01010048,Dalmarnock - 03,"","","","","","","","","","","","",5,6,11,10,7,5
http://statistics.gov.scot/id/statistical-geography/S01008997,"Dalmeny, Kirkliston and Newbridge - 01","","","","","","","","","","","","",5,5,6,9,9,9
http://statistics.gov.scot/id/statistical-geography/S01008998,"Dalmeny, Kirkliston and Newbridge - 02","","","","","","","","","","","","",4,4,4,6,6,5
http://statistics.gov.scot/id/statistical-geography/S01008999,"Dalmeny, Kirkliston and Newbridge - 03","","","","","","","","","","","","",4,3,7,7,6,4
http://statistics.gov.scot/id/statistical-geography/S01009000,"Dalmeny, Kirkliston and Newbridge - 04","","","","","","","","","","","","",10,10,13,11,13,12
http://statistics.gov.scot/id/statistical-geography/S01009001,"Dalmeny, Kirkliston and Newbridge - 05","","","","","","","","","","","","",0,1,2,4,5,5
http://statistics.gov.scot/id/statistical-geography/S01009002,"Dalmeny, Kirkliston and Newbridge - 06","","","","","","","","","","","","",9,12,17,21,22,25
http://statistics.gov.scot/id/statistical-geography/S01012496,Dalmilling - 01,"","","","","","","","","","","","",5,6,8,7,6,4
http://statistics.gov.scot/id/statistical-geography/S01012497,Dalmilling - 02,"","","","","","","","","","","","",5,7,4,2,0,2
http://statistics.gov.scot/id/statistical-geography/S01012498,Dalmilling - 03,"","","","","","","","","","","","",4,3,6,6,10,11
http://statistics.gov.scot/id/statistical-geography/S01012499,Dalmilling - 04,"","","","","","","","","","","","",7,9,7,11,14,15
http://statistics.gov.scot/id/statistical-geography/S01011299,Dalry East and Rural - 01,"","","","","","","","","","","","",3,2,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011300,Dalry East and Rural - 02,"","","","","","","","","","","","",5,4,4,2,3,4
http://statistics.gov.scot/id/statistical-geography/S01011301,Dalry East and Rural - 03,"","","","","","","","","","","","",3,3,4,4,4,3
http://statistics.gov.scot/id/statistical-geography/S01011302,Dalry East and Rural - 04,"","","","","","","","","","","","",2,2,3,3,4,4
http://statistics.gov.scot/id/statistical-geography/S01011303,Dalry West - 01,"","","","","","","","","","","","",2,2,1,0,2,4
http://statistics.gov.scot/id/statistical-geography/S01011304,Dalry West - 02,"","","","","","","","","","","","",3,1,1,3,6,5
http://statistics.gov.scot/id/statistical-geography/S01011305,Dalry West - 03,"","","","","","","","","","","","",5,6,6,3,2,0
http://statistics.gov.scot/id/statistical-geography/S01011306,Dalry West - 04,"","","","","","","","","","","","",2,2,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008651,Dalry and Fountainbridge - 01,"","","","","","","","","","","","",3,3,3,4,3,2
http://statistics.gov.scot/id/statistical-geography/S01008652,Dalry and Fountainbridge - 02,"","","","","","","","","","","","",6,5,4,2,2,2
http://statistics.gov.scot/id/statistical-geography/S01008653,Dalry and Fountainbridge - 03,"","","","","","","","","","","","",5,6,6,4,5,4
http://statistics.gov.scot/id/statistical-geography/S01008654,Dalry and Fountainbridge - 04,"","","","","","","","","","","","",5,5,5,5,5,6
http://statistics.gov.scot/id/statistical-geography/S01008655,Dalry and Fountainbridge - 05,"","","","","","","","","","","","",9,8,4,4,5,4
http://statistics.gov.scot/id/statistical-geography/S01008656,Dalry and Fountainbridge - 06,"","","","","","","","","","","","",8,5,2,2,4,4
http://statistics.gov.scot/id/statistical-geography/S01008657,Dalry and Fountainbridge - 07,"","","","","","","","","","","","",3,2,2,5,7,6
http://statistics.gov.scot/id/statistical-geography/S01008658,Dalry and Fountainbridge - 08,"","","","","","","","","","","","",9,5,5,3,3,1
http://statistics.gov.scot/id/statistical-geography/S01006756,Danestone - 01,"","","","","","","","","","","","",3,3,3,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01006757,Danestone - 02,"","","","","","","","","","","","",2,2,1,1,2,4
http://statistics.gov.scot/id/statistical-geography/S01006758,Danestone - 03,"","","","","","","","","","","","",5,4,4,3,4,4
http://statistics.gov.scot/id/statistical-geography/S01006759,Danestone - 04,"","","","","","","","","","","","",2,1,1,1,0,2
http://statistics.gov.scot/id/statistical-geography/S01006760,Danestone - 05,"","","","","","","","","","","","",1,0,0,1,3,7
http://statistics.gov.scot/id/statistical-geography/S01006761,Danestone - 06,"","","","","","","","","","","","",2,2,1,1,3,7
http://statistics.gov.scot/id/statistical-geography/S01009758,Darnley East - 01,"","","","","","","","","","","","",5,5,3,2,2,4
http://statistics.gov.scot/id/statistical-geography/S01009759,Darnley East - 02,"","","","","","","","","","","","",5,7,8,8,8,5
http://statistics.gov.scot/id/statistical-geography/S01009760,Darnley East - 03,"","","","","","","","","","","","",2,3,3,3,1,1
