Reference,Area,2000-2002,2001-2003,2002-2004,2003-2005,2004-2006,2005-2007,2006-2008,2007-2009,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016,2015-2017,2016-2018,2017-2019
http://statistics.gov.scot/id/statistical-geography/S01012767,Low Blantyre and Bardykes - 03,"","","","","","","","","","","","",0,0,5.88,6.67,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012768,Low Blantyre and Bardykes - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012769,Low Blantyre and Bardykes - 05,"","","","","","","","","","","","",0,0,0,14.29,16.67,28.57
http://statistics.gov.scot/id/statistical-geography/S01012708,Low Waters - 01,"","","","","","","","","","","","",34.62,22.73,21.74,21.74,20.83,20
http://statistics.gov.scot/id/statistical-geography/S01012709,Low Waters - 02,"","","","","","","","","","","","",6.25,29.41,31.82,33.33,35.29,36.36
http://statistics.gov.scot/id/statistical-geography/S01012710,Low Waters - 03,"","","","","","","","","","","","",57.14,50,33.33,16.67,5,6.25
http://statistics.gov.scot/id/statistical-geography/S01012711,Low Waters - 04,"","","","","","","","","","","","",22.22,21.05,26.32,32.35,36.36,28.95
http://statistics.gov.scot/id/statistical-geography/S01010856,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl - 01","","","","","","","","","","","","",10.34,20,17.14,25,16,13.04
http://statistics.gov.scot/id/statistical-geography/S01010857,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl - 02","","","","","","","","","","","","",27.27,30.3,21.21,17.86,7.41,5
http://statistics.gov.scot/id/statistical-geography/S01010858,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl - 03","","","","","","","","","","","","",20.83,25,25.93,20.83,9.52,4.76
http://statistics.gov.scot/id/statistical-geography/S01010859,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl - 04","","","","","","","","","","","","",26.09,22.73,19.05,22.73,18.18,13.33
http://statistics.gov.scot/id/statistical-geography/S01010860,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl - 05","","","","","","","","","","","","",20,23.08,25,26.67,25,0.0
http://statistics.gov.scot/id/statistical-geography/S01010861,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl - 06","","","","","","","","","","","","",21.05,5.56,17.65,10,10.53,9.52
http://statistics.gov.scot/id/statistical-geography/S01010862,"Lower Bow and Larkfield, Fancy Farm, Mallard Bowl - 07","","","","","","","","","","","","",42.86,40,41.18,33.33,33.33,25
http://statistics.gov.scot/id/statistical-geography/S01009654,Lower Largo,"","","","","","","","","","","","",0,0,0,0,20,30
http://statistics.gov.scot/id/statistical-geography/S01009653,Lower Largo Northern,"","","","","","","","","","","","",9.09,0,0,10,9.09,11.11
http://statistics.gov.scot/id/statistical-geography/S01009631,Lower Methil,"","","","","","","","","","","","",29.63,52.38,47.37,41.18,41.67,47.06
http://statistics.gov.scot/id/statistical-geography/S01008402,Lower Whitecraigs and South Giffnock - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01008403,Lower Whitecraigs and South Giffnock - 02,"","","","","","","","","","","","",11.11,16.67,0,0,6.25,6.67
http://statistics.gov.scot/id/statistical-geography/S01008404,Lower Whitecraigs and South Giffnock - 03,"","","","","","","","","","","","",13.04,5.88,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01008405,Lower Whitecraigs and South Giffnock - 04,"","","","","","","","","","","","",8,3.7,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009450,Lumphinnans,"","","","","","","","","","","","",43.24,36.36,37.93,33.33,44.44,39.39
http://statistics.gov.scot/id/statistical-geography/S01007204,Lunan - 01,"","","","","","","","","","","","",24.24,9.68,3.57,10.34,17.24,18.18
http://statistics.gov.scot/id/statistical-geography/S01007205,Lunan - 02,"","","","","","","","","","","","",21.43,23.53,11.11,5.26,0,5.56
http://statistics.gov.scot/id/statistical-geography/S01007206,Lunan - 03,"","","","","","","","","","","","",16.67,12.5,14.29,16.67,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007207,Lunan - 04,"","","","","","","","","","","","",18.75,9.68,10.34,10.71,17.39,12.5
http://statistics.gov.scot/id/statistical-geography/S01012002,Luncarty and Dunkeld - 01,"","","","","","","","","","","","",0,0,0,9.09,27.27,50
http://statistics.gov.scot/id/statistical-geography/S01012003,Luncarty and Dunkeld - 02,"","","","","","","","","","","","",8.33,0,21.43,22.22,29.41,14.29
http://statistics.gov.scot/id/statistical-geography/S01012004,Luncarty and Dunkeld - 03,"","","","","","","","","","","","",23.53,19.23,16,8.7,0,7.69
http://statistics.gov.scot/id/statistical-geography/S01012005,Luncarty and Dunkeld - 04,"","","","","","","","","","","","",0,17.65,21.74,20.83,13.04,7.14
http://statistics.gov.scot/id/statistical-geography/S01012006,Luncarty and Dunkeld - 05,"","","","","","","","","","","","",18.18,17.39,15.79,8.33,3.57,3.85
http://statistics.gov.scot/id/statistical-geography/S01012007,Luncarty and Dunkeld - 06,"","","","","","","","","","","","",13.33,7.14,12.5,22.22,22.22,16.67
http://statistics.gov.scot/id/statistical-geography/S01012008,Luncarty and Dunkeld - 07,"","","","","","","","","","","","",0,0,0,0,0,11.11
http://statistics.gov.scot/id/statistical-geography/S01009652,Lundin Links,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009332,Lynebank,"","","","","","","","","","","","",3.33,3.45,3.7,5.26,16.67,12
http://statistics.gov.scot/id/statistical-geography/S01007037,Macduff - 01,"","","","","","","","","","","","",30.3,25.81,19.35,15.15,17.95,17.78
http://statistics.gov.scot/id/statistical-geography/S01007038,Macduff - 02,"","","","","","","","","","","","",36.67,33.33,28.57,27.27,26.67,31.25
http://statistics.gov.scot/id/statistical-geography/S01007039,Macduff - 03,"","","","","","","","","","","","",22.58,28,26.92,27.59,25.93,30.77
http://statistics.gov.scot/id/statistical-geography/S01007040,Macduff - 04,"","","","","","","","","","","","",9.09,12.5,21.05,22.22,13.33,25
http://statistics.gov.scot/id/statistical-geography/S01007041,Macduff - 05,"","","","","","","","","","","","",11.54,14.29,15.79,23.81,16.67,12.5
http://statistics.gov.scot/id/statistical-geography/S01009558,Macedonia East,"","","","","","","","","","","","",38.89,40.62,38.46,40,32,34.48
http://statistics.gov.scot/id/statistical-geography/S01009557,Macedonia North,"","","","","","","","","","","","",31.25,25.81,22.58,13.04,25,22.73
http://statistics.gov.scot/id/statistical-geography/S01009559,Macedonia West,"","","","","","","","","","","","",18.6,19.51,15,23.33,25,33.33
http://statistics.gov.scot/id/statistical-geography/S01007502,Machars North - 01,"","","","","","","","","","","","",14.29,16.67,25,42.86,25,10
http://statistics.gov.scot/id/statistical-geography/S01007503,Machars North - 02,"","","","","","","","","","","","",5,16.67,33.33,40,26.67,20
http://statistics.gov.scot/id/statistical-geography/S01007504,Machars North - 03,"","","","","","","","","","","","",11.11,0,5.26,6.67,8.33,10
http://statistics.gov.scot/id/statistical-geography/S01007505,Machars North - 04,"","","","","","","","","","","","",29.41,12.5,7.14,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007506,Machars South - 01,"","","","","","","","","","","","",12.5,10.53,16.67,14.29,15.79,16.67
http://statistics.gov.scot/id/statistical-geography/S01007507,Machars South - 02,"","","","","","","","","","","","",22.73,33.33,36.84,42.11,40,37.5
http://statistics.gov.scot/id/statistical-geography/S01007508,Machars South - 03,"","","","","","","","","","","","",22.22,23.53,20,23.81,33.33,37.5
http://statistics.gov.scot/id/statistical-geography/S01007509,Machars South - 04,"","","","","","","","","","","","",20,15.38,25,25,9.09,0.0
http://statistics.gov.scot/id/statistical-geography/S01007510,Machars South - 05,"","","","","","","","","","","","",15.79,28.57,17.65,29.41,25,41.18
http://statistics.gov.scot/id/statistical-geography/S01007511,Machars South - 06,"","","","","","","","","","","","",37.5,36,29.17,27.78,35,41.18
http://statistics.gov.scot/id/statistical-geography/S01007512,Machars South - 07,"","","","","","","","","","","","",0,0,6.67,25,18.75,14.29
http://statistics.gov.scot/id/statistical-geography/S01009199,Maddiston and Rumford - 01,"","","","","","","","","","","","",0,6.25,7.14,7.14,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009200,Maddiston and Rumford - 02,"","","","","","","","","","","","",9.46,6.58,4.29,1.27,3.45,5.75
http://statistics.gov.scot/id/statistical-geography/S01009201,Maddiston and Rumford - 03,"","","","","","","","","","","","",25.71,21.21,8,4.76,7.41,12.5
http://statistics.gov.scot/id/statistical-geography/S01009202,Maddiston and Rumford - 04,"","","","","","","","","","","","",0,0,0,0,4.55,7.69
http://statistics.gov.scot/id/statistical-geography/S01009203,Maddiston and Rumford - 05,"","","","","","","","","","","","",19.23,18.75,18.75,26.67,25,36.84
http://statistics.gov.scot/id/statistical-geography/S01009204,Maddiston and Rumford - 06,"","","","","","","","","","","","",33.33,38.1,19.23,6.25,9.68,16.13
