Reference,Area,2000-2002,2001-2003,2002-2004,2003-2005,2004-2006,2005-2007,2006-2008,2007-2009,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016,2015-2017,2016-2018,2017-2019
http://statistics.gov.scot/id/statistical-geography/S01011783,Balloch East - 02,"","","","","","","","","","","","",66.67,58.33,18.18,25,10,16.67
http://statistics.gov.scot/id/statistical-geography/S01011784,Balloch East - 03,"","","","","","","","","","","","",80.95,38.89,15,8.7,8,6.67
http://statistics.gov.scot/id/statistical-geography/S01011785,Balloch East - 04,"","","","","","","","","","","","",37.93,20,10.34,8,9.09,9.52
http://statistics.gov.scot/id/statistical-geography/S01011777,Balloch West - 01,"","","","","","","","","","","","",43.48,19.05,5.88,8.33,0,9.09
http://statistics.gov.scot/id/statistical-geography/S01011778,Balloch West - 02,"","","","","","","","","","","","",38.46,18.18,13.04,11.54,8,0.0
http://statistics.gov.scot/id/statistical-geography/S01011779,Balloch West - 03,"","","","","","","","","","","","",18.75,9.09,10,20,27.27,22.22
http://statistics.gov.scot/id/statistical-geography/S01011780,Balloch West - 04,"","","","","","","","","","","","",37.5,21.43,9.52,5.56,16.67,25
http://statistics.gov.scot/id/statistical-geography/S01011781,Balloch West - 05,"","","","","","","","","","","","",20,25,12.5,8.33,9.09,10
http://statistics.gov.scot/id/statistical-geography/S01011798,Balmalloch - 01,"","","","","","","","","","","","",52.94,31.25,7.14,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011799,Balmalloch - 02,"","","","","","","","","","","","",25,21.05,10,10,13.04,11.11
http://statistics.gov.scot/id/statistical-geography/S01011800,Balmalloch - 03,"","","","","","","","","","","","",53.85,50,12.5,8.33,20,20
http://statistics.gov.scot/id/statistical-geography/S01011801,Balmalloch - 04,"","","","","","","","","","","","",45.83,30,20,4.76,21.74,25
http://statistics.gov.scot/id/statistical-geography/S01011802,Balmalloch - 05,"","","","","","","","","","","","",38.46,10.53,4.55,7.41,8.82,7.89
http://statistics.gov.scot/id/statistical-geography/S01011803,Balmalloch - 06,"","","","","","","","","","","","",23.08,5.88,0,0,4.76,11.11
http://statistics.gov.scot/id/statistical-geography/S01006952,Balmedie and Potterton - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006953,Balmedie and Potterton - 02,"","","","","","","","","","","","",0,0,0,3.7,3.7,4.55
http://statistics.gov.scot/id/statistical-geography/S01006954,Balmedie and Potterton - 03,"","","","","","","","","","","","",0,0,6.67,6.25,3.7,0.0
http://statistics.gov.scot/id/statistical-geography/S01006955,Balmedie and Potterton - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006956,Balmedie and Potterton - 05,"","","","","","","","","","","","",5.66,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006957,Balmedie and Potterton - 06,"","","","","","","","","","","","",0,0,0,0,0,2.78
http://statistics.gov.scot/id/statistical-geography/S01009744,Balmullo North,"","","","","","","","","","","","",0,0,0,0,0,9.09
http://statistics.gov.scot/id/statistical-geography/S01009745,Balmullo South,"","","","","","","","","","","","",0,0,0,0,9.09,42.11
http://statistics.gov.scot/id/statistical-geography/S01010194,Balornock - 01,"","","","","","","","","","","","",22.22,13.33,6.25,0,5.56,7.14
http://statistics.gov.scot/id/statistical-geography/S01010195,Balornock - 02,"","","","","","","","","","","","",18.75,5.26,12.5,8.33,10,7.69
http://statistics.gov.scot/id/statistical-geography/S01010196,Balornock - 03,"","","","","","","","","","","","",20,18.18,21.43,6.67,8.33,9.09
http://statistics.gov.scot/id/statistical-geography/S01010197,Balornock - 04,"","","","","","","","","","","","",15.79,5.88,0,0,6.25,7.14
http://statistics.gov.scot/id/statistical-geography/S01010198,Balornock - 05,"","","","","","","","","","","","",13.04,0,0,0,8.7,12.5
http://statistics.gov.scot/id/statistical-geography/S01006859,Banchory East - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006860,Banchory East - 02,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006861,Banchory East - 03,"","","","","","","","","","","","",4.76,4.76,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006862,Banchory East - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006863,Banchory East - 05,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006864,Banchory East - 06,"","","","","","","","","","","","",0,0,0,4,3.23,3.33
http://statistics.gov.scot/id/statistical-geography/S01006865,Banchory West - 01,"","","","","","","","","","","","",0,0,4.76,4.35,4,0.0
http://statistics.gov.scot/id/statistical-geography/S01006866,Banchory West - 02,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006867,Banchory West - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006868,Banchory West - 04,"","","","","","","","","","","","",5,10,4.17,3.57,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006848,Banchory-Devenick and Findon - 01,"","","","","","","","","","","","",0,0,4.48,4.11,4.62,0.0
http://statistics.gov.scot/id/statistical-geography/S01006849,Banchory-Devenick and Findon - 02,"","","","","","","","","","","","",2.17,1.89,0.83,0.83,0.83,1.96
http://statistics.gov.scot/id/statistical-geography/S01006850,Banchory-Devenick and Findon - 03,"","","","","","","","","","","","",2.63,2.22,2.13,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006851,Banchory-Devenick and Findon - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006852,Banchory-Devenick and Findon - 05,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007032,Banff - 01,"","","","","","","","","","","","",4.35,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007033,Banff - 02,"","","","","","","","","","","","",4.76,3.85,0,0,4.55,3.45
http://statistics.gov.scot/id/statistical-geography/S01007034,Banff - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007035,Banff - 04,"","","","","","","","","","","","",0,3.03,2.78,4.65,2.08,2
http://statistics.gov.scot/id/statistical-geography/S01007036,Banff - 05,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012870,Bankhead South - 01,"","","","","","","","","","","","",5.56,0,0,0,9.52,9.52
http://statistics.gov.scot/id/statistical-geography/S01012871,Bankhead South - 02,"","","","","","","","","","","","",14.29,14.29,8.33,4.55,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012872,Bankhead South - 03,"","","","","","","","","","","","",9.09,4.55,6.25,2.78,3.33,5.26
http://statistics.gov.scot/id/statistical-geography/S01012873,Bankhead South - 04,"","","","","","","","","","","","",11.54,0,0,3.12,6.9,8.7
http://statistics.gov.scot/id/statistical-geography/S01009071,"Banknock, Haggs and Longcroft - 01","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009072,"Banknock, Haggs and Longcroft - 02","","","","","","","","","","","","",8,10.53,6.67,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009073,"Banknock, Haggs and Longcroft - 03","","","","","","","","","","","","",5.26,0,0,0,3.85,3.57
http://statistics.gov.scot/id/statistical-geography/S01009074,"Banknock, Haggs and Longcroft - 04","","","","","","","","","","","","",4.55,4.55,7.69,10,8.33,0.0
http://statistics.gov.scot/id/statistical-geography/S01009075,"Banknock, Haggs and Longcroft - 05","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009076,"Banknock, Haggs and Longcroft - 06","","","","","","","","","","","","",5.88,3.57,3.57,0,3.33,3.7
http://statistics.gov.scot/id/statistical-geography/S01013270,Bankton and Murieston - 01,"","","","","","","","","","","","",9.09,6.25,5.88,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013271,Bankton and Murieston - 02,"","","","","","","","","","","","",9.09,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013272,Bankton and Murieston - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013273,Bankton and Murieston - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013274,Bankton and Murieston - 05,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013275,Bankton and Murieston - 06,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013276,Bankton and Murieston - 07,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013037,Bannockburn - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013038,Bannockburn - 02,"","","","","","","","","","","","",4.76,3.45,2.56,0,6.25,8
http://statistics.gov.scot/id/statistical-geography/S01013039,Bannockburn - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013040,Bannockburn - 04,"","","","","","","","","","","","",7.69,10,9.09,0,6.25,5.56
http://statistics.gov.scot/id/statistical-geography/S01013041,Bannockburn - 05,"","","","","","","","","","","","",0,0,0,7.14,7.69,8.33
http://statistics.gov.scot/id/statistical-geography/S01012557,Barassie - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012558,Barassie - 02,"","","","","","","","","","","","",5.88,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012559,Barassie - 03,"","","","","","","","","","","","",0,0,0,0,0,4.76
http://statistics.gov.scot/id/statistical-geography/S01012560,Barassie - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012561,Barassie - 05,"","","","","","","","","","","","",4,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012562,Barassie - 06,"","","","","","","","","","","","",5.56,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01010123,Barlanark - 01,"","","","","","","","","","","","",14.63,10.53,2.78,3.12,3.33,3.03
http://statistics.gov.scot/id/statistical-geography/S01010124,Barlanark - 02,"","","","","","","","","","","","",17.14,12.5,10.34,6.06,16.13,14.29
http://statistics.gov.scot/id/statistical-geography/S01010125,Barlanark - 03,"","","","","","","","","","","","",13.64,5,0,16.67,22.73,23.81
http://statistics.gov.scot/id/statistical-geography/S01010126,Barlanark - 04,"","","","","","","","","","","","",16,8.7,9.09,6.9,3.45,0.0
http://statistics.gov.scot/id/statistical-geography/S01010127,Barlanark - 05,"","","","","","","","","","","","",31.25,0,11.11,7.69,8.33,0.0
http://statistics.gov.scot/id/statistical-geography/S01010128,Barlanark - 06,"","","","","","","","","","","","",12.5,3.57,0,0,0,4.35
http://statistics.gov.scot/id/statistical-geography/S01010129,Barlanark - 07,"","","","","","","","","","","","",23.08,15.91,3.92,3.77,6,4.44
http://statistics.gov.scot/id/statistical-geography/S01010130,Barlanark - 08,"","","","","","","","","","","","",13.33,8.33,0,0,0,5.26
http://statistics.gov.scot/id/statistical-geography/S01008041,Barloch - 01,"","","","","","","","","","","","",11.11,14.29,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01008042,Barloch - 02,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01008043,Barloch - 03,"","","","","","","","","","","","",4.35,4.76,0,0,3.33,3.7
http://statistics.gov.scot/id/statistical-geography/S01008044,Barloch - 04,"","","","","","","","","","","","",8,13.04,4.35,5.88,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01010199,Barmulloch - 01,"","","","","","","","","","","","",15,11.76,5,11.11,4.55,12.5
http://statistics.gov.scot/id/statistical-geography/S01010200,Barmulloch - 02,"","","","","","","","","","","","",13.64,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01010201,Barmulloch - 03,"","","","","","","","","","","","",4.35,0,0,4.35,4.76,10.53
http://statistics.gov.scot/id/statistical-geography/S01010202,Barmulloch - 04,"","","","","","","","","","","","",11.36,14.29,10.53,4.88,8.33,14.29
http://statistics.gov.scot/id/statistical-geography/S01007768,Barnhill - 01,"","","","","","","","","","","","",0,5.88,4.17,4.17,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007769,Barnhill - 02,"","","","","","","","","","","","",8.33,5.88,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007770,Barnhill - 03,"","","","","","","","","","","","",0,0,0,0,0,25
http://statistics.gov.scot/id/statistical-geography/S01007771,Barnhill - 04,"","","","","","","","","","","","",11.11,9.09,0,0,0,20
http://statistics.gov.scot/id/statistical-geography/S01007772,Barnhill - 05,"","","","","","","","","","","","",0,0,0,0,4.76,16
http://statistics.gov.scot/id/statistical-geography/S01007773,Barnhill - 06,"","","","","","","","","","","","",0,0,0,0,0,8.33
http://statistics.gov.scot/id/statistical-geography/S01008944,"Barnton, Cammo and Cramond South - 01","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01008945,"Barnton, Cammo and Cramond South - 02","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01008946,"Barnton, Cammo and Cramond South - 03","","","","","","","","","","","","",11.11,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01008947,"Barnton, Cammo and Cramond South - 04","","","","","","","","","","","","",4.76,4.55,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009014,Barra and South Uist - 01,"","","","","","","","","","","","",21.74,6.25,18.75,23.08,20,23.08
http://statistics.gov.scot/id/statistical-geography/S01009015,Barra and South Uist - 02,"","","","","","","","","","","","",11.11,57.14,41.67,35.71,23.53,23.53
http://statistics.gov.scot/id/statistical-geography/S01009016,Barra and South Uist - 03,"","","","","","","","","","","","",25,16.67,42.86,28.57,22.22,33.33
http://statistics.gov.scot/id/statistical-geography/S01009017,Barra and South Uist - 04,"","","","","","","","","","","","",25,29.41,31.58,28.57,23.53,20
http://statistics.gov.scot/id/statistical-geography/S01009018,Barra and South Uist - 05,"","","","","","","","","","","","",30,26.67,26.32,30,31.58,33.33
http://statistics.gov.scot/id/statistical-geography/S01006985,Barrahill - 01,"","","","","","","","","","","","",0,0,0,0,5,5.26
http://statistics.gov.scot/id/statistical-geography/S01006986,Barrahill - 02,"","","","","","","","","","","","",0,0,0,3.45,3.85,4.35
http://statistics.gov.scot/id/statistical-geography/S01006987,Barrahill - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006988,Barrahill - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006989,Barrahill - 05,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006990,Barrahill - 06,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013411,Bathgate East - 01,"","","","","","","","","","","","",3.57,0,0,4.17,4.35,4.55
http://statistics.gov.scot/id/statistical-geography/S01013412,Bathgate East - 02,"","","","","","","","","","","","",3.7,4,4.17,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013413,Bathgate East - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013414,Bathgate East - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013415,Bathgate East - 05,"","","","","","","","","","","","",6.25,4.76,4.55,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013416,Bathgate East - 06,"","","","","","","","","","","","",0,0,0,5.26,4.76,5.88
http://statistics.gov.scot/id/statistical-geography/S01013417,Bathgate East - 07,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013418,Bathgate East - 08,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013419,Bathgate East - 09,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013420,Bathgate West - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013421,Bathgate West - 02,"","","","","","","","","","","","",6.67,5.88,5.26,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013422,Bathgate West - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013423,Bathgate West - 04,"","","","","","","","","","","","",0,4,4,4.17,4.76,5.26
http://statistics.gov.scot/id/statistical-geography/S01013424,Bathgate West - 05,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013425,Bathgate West - 06,"","","","","","","","","","","","",7.14,7.69,10,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013426,Bathgate West - 07,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013427,Bathgate West - 08,"","","","","","","","","","","","",7.14,6.67,7.69,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013428,Bathgate West - 09,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013405,Bathgate and Boghall - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013406,Bathgate and Boghall - 02,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013407,Bathgate and Boghall - 03,"","","","","","","","","","","","",3.7,3.85,3.7,0,4.55,4.17
http://statistics.gov.scot/id/statistical-geography/S01013408,Bathgate and Boghall - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013409,Bathgate and Boghall - 05,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013410,Bathgate and Boghall - 06,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013400,"Bathgate, Wester Inch and Inchcross - 01","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013401,"Bathgate, Wester Inch and Inchcross - 02","","","","","","","","","","","","",1.47,0.89,0.63,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013402,"Bathgate, Wester Inch and Inchcross - 03","","","","","","","","","","","","",1.75,1.56,1.49,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013403,"Bathgate, Wester Inch and Inchcross - 04","","","","","","","","","","","","",0,0,2.56,2.27,2.56,0.0
http://statistics.gov.scot/id/statistical-geography/S01013404,"Bathgate, Wester Inch and Inchcross - 05","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009899,Battlefield - 01,"","","","","","","","","","","","",3.7,3.33,4.17,3.45,4,3.45
http://statistics.gov.scot/id/statistical-geography/S01009900,Battlefield - 02,"","","","","","","","","","","","",6.98,9.3,5.56,6.25,13.79,10
http://statistics.gov.scot/id/statistical-geography/S01009901,Battlefield - 03,"","","","","","","","","","","","",5.13,2.86,2.63,2.94,5.41,8.51
http://statistics.gov.scot/id/statistical-geography/S01009902,Battlefield - 04,"","","","","","","","","","","","",10,7.41,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009903,Battlefield - 05,"","","","","","","","","","","","",8,7.84,2.27,2.38,3.03,3.13
http://statistics.gov.scot/id/statistical-geography/S01009904,Battlefield - 06,"","","","","","","","","","","","",0,0,3.33,3.85,11.11,10
http://statistics.gov.scot/id/statistical-geography/S01007733,Baxter Park - 01,"","","","","","","","","","","","",2.7,6.06,7.41,5.56,0,8.57
http://statistics.gov.scot/id/statistical-geography/S01007734,Baxter Park - 02,"","","","","","","","","","","","",0,0,0,0,5,12.5
http://statistics.gov.scot/id/statistical-geography/S01007735,Baxter Park - 03,"","","","","","","","","","","","",0,0,0,0,3.57,4.55
http://statistics.gov.scot/id/statistical-geography/S01007736,Baxter Park - 04,"","","","","","","","","","","","",0,0,0,0,3.03,11.11
http://statistics.gov.scot/id/statistical-geography/S01009412,Beath South West,"","","","","","","","","","","","",0,3.23,3.23,2.94,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009410,Beath Woodend,"","","","","","","","","","","","",2.38,0,0,3.7,3.33,3.03
http://statistics.gov.scot/id/statistical-geography/S01009595,Beechwood,"","","","","","","","","","","","",0,16.67,10,11.11,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011352,Beith East and Rural - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011353,Beith East and Rural - 02,"","","","","","","","","","","","",5.56,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011354,Beith East and Rural - 03,"","","","","","","","","","","","",0,0,5,4.55,7.14,0.0
http://statistics.gov.scot/id/statistical-geography/S01011355,Beith East and Rural - 04,"","","","","","","","","","","","",0,4.35,5,4.55,5.56,7.69
http://statistics.gov.scot/id/statistical-geography/S01011356,Beith East and Rural - 05,"","","","","","","","","","","","",0,0,0,0,4,4.17
http://statistics.gov.scot/id/statistical-geography/S01011348,Beith West - 01,"","","","","","","","","","","","",0,0,3.03,3.45,4.17,0.0
http://statistics.gov.scot/id/statistical-geography/S01011349,Beith West - 02,"","","","","","","","","","","","",0,4,4.55,9.52,5.88,4.76
http://statistics.gov.scot/id/statistical-geography/S01011350,Beith West - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011351,Beith West - 04,"","","","","","","","","","","","",4.35,3.7,8.33,4,5,0.0
http://statistics.gov.scot/id/statistical-geography/S01007968,Bellfield and Kirkstyle - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007969,Bellfield and Kirkstyle - 02,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007970,Bellfield and Kirkstyle - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007971,Bellfield and Kirkstyle - 04,"","","","","","","","","","","","",3.7,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007972,Bellfield and Kirkstyle - 05,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011528,Bellshill Central - 01,"","","","","","","","","","","","",0,0,0,2.86,3.33,7.69
http://statistics.gov.scot/id/statistical-geography/S01011529,Bellshill Central - 02,"","","","","","","","","","","","",0,0,5,5.26,3.7,0.0
http://statistics.gov.scot/id/statistical-geography/S01011530,Bellshill Central - 03,"","","","","","","","","","","","",0,0,0,0,4.76,4
http://statistics.gov.scot/id/statistical-geography/S01011531,Bellshill Central - 04,"","","","","","","","","","","","",13.79,9.09,7.14,4.17,3.57,0.0
http://statistics.gov.scot/id/statistical-geography/S01011519,Bellshill South - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011520,Bellshill South - 02,"","","","","","","","","","","","",5.26,4.55,5.56,0,4.35,3.57
http://statistics.gov.scot/id/statistical-geography/S01011521,Bellshill South - 03,"","","","","","","","","","","","",2.38,0,0,0,0,2.78
http://statistics.gov.scot/id/statistical-geography/S01011522,Bellshill South - 04,"","","","","","","","","","","","",0,4.76,5.88,5.56,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011523,Bellshill South - 05,"","","","","","","","","","","","",3.7,0,0,0,4.17,3.03
http://statistics.gov.scot/id/statistical-geography/S01011524,Bellshill South - 06,"","","","","","","","","","","","",0,0,0,6.25,7.14,7.14
http://statistics.gov.scot/id/statistical-geography/S01013263,"Bellsquarry, Adambrae and Kirkton - 01","","","","","","","","","","","","",12.5,12.5,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013264,"Bellsquarry, Adambrae and Kirkton - 02","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013265,"Bellsquarry, Adambrae and Kirkton - 03","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013266,"Bellsquarry, Adambrae and Kirkton - 04","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013267,"Bellsquarry, Adambrae and Kirkton - 05","","","","","","","","","","","","",5,6.25,7.69,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013268,"Bellsquarry, Adambrae and Kirkton - 06","","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01013269,"Bellsquarry, Adambrae and Kirkton - 07","","","","","","","","","","","","",3.57,3.03,3.23,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009325,Bellyeoman North and Townhill Landward,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009320,Bellyeoman South,"","","","","","","","","","","","",0,8.33,16.67,18.18,11.11,0.0
http://statistics.gov.scot/id/statistical-geography/S01009303,Bellyeoman South West,"","","","","","","","","","","","",4.55,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012466,Belmont - 01,"","","","","","","","","","","","",5.88,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012467,Belmont - 02,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012468,Belmont - 03,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012469,Belmont - 04,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012470,Belmont - 05,"","","","","","","","","","","","",3.23,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012471,Belmont - 06,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012472,Belmont - 07,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009019,Benbecula and North Uist - 01,"","","","","","","","","","","","",26.32,27.78,14.29,8.33,25,50
http://statistics.gov.scot/id/statistical-geography/S01009020,Benbecula and North Uist - 02,"","","","","","","","","","","","",22.22,18.52,17.24,10.71,12.5,8.33
http://statistics.gov.scot/id/statistical-geography/S01009021,Benbecula and North Uist - 03,"","","","","","","","","","","","",27.27,41.67,45.45,35.71,15.38,14.29
http://statistics.gov.scot/id/statistical-geography/S01009022,Benbecula and North Uist - 04,"","","","","","","","","","","","",25,50,40,53.85,40,33.33
http://statistics.gov.scot/id/statistical-geography/S01007301,Benderloch Trail - 01,"","","","","","","","","","","","",18.75,13.64,16,7.14,17.86,17.86
http://statistics.gov.scot/id/statistical-geography/S01007302,Benderloch Trail - 02,"","","","","","","","","","","","",15.38,30,37.5,35.71,7.69,14.29
http://statistics.gov.scot/id/statistical-geography/S01007303,Benderloch Trail - 03,"","","","","","","","","","","","",0,7.69,29.41,26.32,25,11.11
http://statistics.gov.scot/id/statistical-geography/S01007304,Benderloch Trail - 04,"","","","","","","","","","","","",17.65,21.43,18.18,18.18,16.67,9.09
http://statistics.gov.scot/id/statistical-geography/S01007305,Benderloch Trail - 05,"","","","","","","","","","","","",25,25,9.09,0,0,0.0
