Reference,Area,2000-2002,2001-2003,2002-2004,2003-2005,2004-2006,2005-2007,2006-2008,2007-2009,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016,2015-2017,2016-2018,2017-2019
http://statistics.gov.scot/id/statistical-geography/S01008362,North Kirkhill - 01,"","","","","","","","","","","","",11.54,12,5,5.56,4.35,2.78
http://statistics.gov.scot/id/statistical-geography/S01008363,North Kirkhill - 02,"","","","","","","","","","","","",9.09,9.09,0,0,0,6.25
http://statistics.gov.scot/id/statistical-geography/S01008364,North Kirkhill - 03,"","","","","","","","","","","","",0,0,0,0,0,5
http://statistics.gov.scot/id/statistical-geography/S01008365,North Kirkhill - 04,"","","","","","","","","","","","",0,7.69,13.33,13.33,5.56,0.0
http://statistics.gov.scot/id/statistical-geography/S01008772,North Leith and Newhaven - 01,"","","","","","","","","","","","",30.43,34.78,41.38,34.78,40,35.71
http://statistics.gov.scot/id/statistical-geography/S01008773,North Leith and Newhaven - 02,"","","","","","","","","","","","",31.71,25,22.58,31.03,30,30.3
http://statistics.gov.scot/id/statistical-geography/S01008774,North Leith and Newhaven - 03,"","","","","","","","","","","","",31.25,29.63,29.82,39.58,37.21,30.56
http://statistics.gov.scot/id/statistical-geography/S01008775,North Leith and Newhaven - 04,"","","","","","","","","","","","",41.67,30,23.08,26.67,38.89,42.11
http://statistics.gov.scot/id/statistical-geography/S01008776,North Leith and Newhaven - 05,"","","","","","","","","","","","",34.29,43.75,37.14,48.15,37.5,32
http://statistics.gov.scot/id/statistical-geography/S01008777,North Leith and Newhaven - 06,"","","","","","","","","","","","",19.15,15,28.12,29.63,27.27,26.92
http://statistics.gov.scot/id/statistical-geography/S01012410,North Mainland - 01,"","","","","","","","","","","","",12.24,9.09,8.51,7.14,10.81,30.3
http://statistics.gov.scot/id/statistical-geography/S01012411,North Mainland - 02,"","","","","","","","","","","","",17.39,12,13.33,19.51,20.51,21.21
http://statistics.gov.scot/id/statistical-geography/S01012412,North Mainland - 03,"","","","","","","","","","","","",10.53,0,0,0,10,14.29
http://statistics.gov.scot/id/statistical-geography/S01011926,North Muirton and Old Scone - 01,"","","","","","","","","","","","",0,0,5.88,5.56,5.26,0.0
http://statistics.gov.scot/id/statistical-geography/S01011927,North Muirton and Old Scone - 02,"","","","","","","","","","","","",15,18.52,10.34,12.5,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011928,North Muirton and Old Scone - 03,"","","","","","","","","","","","",4.17,0,4.76,4.55,5.26,26.67
http://statistics.gov.scot/id/statistical-geography/S01011929,North Muirton and Old Scone - 04,"","","","","","","","","","","","",12,10.71,4.55,5.56,10,15.79
http://statistics.gov.scot/id/statistical-geography/S01011930,North Muirton and Old Scone - 05,"","","","","","","","","","","","",0,0,0,9.68,8.82,9.09
http://statistics.gov.scot/id/statistical-geography/S01009384,North Queensferry,"","","","","","","","","","","","",10,0,0,20,28.57,30.77
http://statistics.gov.scot/id/statistical-geography/S01009385,North Queensferry Ferryhills,"","","","","","","","","","","","",6.67,12.5,21.05,37.5,50,37.5
http://statistics.gov.scot/id/statistical-geography/S01011050,North Speyside - 01,"","","","","","","","","","","","",33.33,40,12.5,11.11,16.67,9.52
http://statistics.gov.scot/id/statistical-geography/S01011051,North Speyside - 02,"","","","","","","","","","","","",7.69,0,0,0,12.5,22.22
http://statistics.gov.scot/id/statistical-geography/S01011052,North Speyside - 03,"","","","","","","","","","","","",10.53,11.11,7.14,0,18.18,21.43
http://statistics.gov.scot/id/statistical-geography/S01011053,North Speyside - 04,"","","","","","","","","","","","",12.5,10.34,8.7,15.79,19.05,17.39
http://statistics.gov.scot/id/statistical-geography/S01011054,North Speyside - 05,"","","","","","","","","","","","",30,30,18.75,10.53,10,23.81
http://statistics.gov.scot/id/statistical-geography/S01012413,North and East Isles - 01,"","","","","","","","","","","","",13.64,13.64,11.11,10.53,10.53,10.53
http://statistics.gov.scot/id/statistical-geography/S01012414,North and East Isles - 02,"","","","","","","","","","","","",13.33,11.76,0,0,6.67,5.26
http://statistics.gov.scot/id/statistical-geography/S01012415,North and East Isles - 03,"","","","","","","","","","","","",11.54,5,7.14,7.14,6.67,0.0
http://statistics.gov.scot/id/statistical-geography/S01012416,North and East Isles - 04,"","","","","","","","","","","","",9.52,8,11.11,7.14,14.29,6.67
http://statistics.gov.scot/id/statistical-geography/S01007925,Northern and Irvine Valley Rural - 01,"","","","","","","","","","","","",7.69,12.5,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007926,Northern and Irvine Valley Rural - 02,"","","","","","","","","","","","",18.18,10,9.09,12.5,22.22,14.29
http://statistics.gov.scot/id/statistical-geography/S01007927,Northern and Irvine Valley Rural - 03,"","","","","","","","","","","","",0,7.69,12.5,18.75,9.52,11.11
http://statistics.gov.scot/id/statistical-geography/S01007928,Northern and Irvine Valley Rural - 04,"","","","","","","","","","","","",0,0,13.33,17.65,26.67,30.77
http://statistics.gov.scot/id/statistical-geography/S01007929,Northern and Irvine Valley Rural - 05,"","","","","","","","","","","","",11.11,8.16,9.52,11.11,12.16,11.54
http://statistics.gov.scot/id/statistical-geography/S01007930,Northern and Irvine Valley Rural - 06,"","","","","","","","","","","","",4.55,5.56,14.29,16.67,16.67,0.0
http://statistics.gov.scot/id/statistical-geography/S01007931,Northern and Irvine Valley Rural - 07,"","","","","","","","","","","","",0,2.27,11.11,22.22,16,6.67
http://statistics.gov.scot/id/statistical-geography/S01006719,Northfield - 01,"","","","","","","","","","","","",15,8.51,6,11.32,8.51,6.82
http://statistics.gov.scot/id/statistical-geography/S01006720,Northfield - 02,"","","","","","","","","","","","",7.14,9.09,4.35,5.26,20,26.67
http://statistics.gov.scot/id/statistical-geography/S01006721,Northfield - 03,"","","","","","","","","","","","",5.88,5.88,12.9,9.09,8.11,6.98
http://statistics.gov.scot/id/statistical-geography/S01006722,Northfield - 04,"","","","","","","","","","","","",3.03,8,7.69,3.85,3.45,15.63
http://statistics.gov.scot/id/statistical-geography/S01006723,Northfield - 05,"","","","","","","","","","","","",6.25,21.43,23.53,21.43,18.52,20.83
http://statistics.gov.scot/id/statistical-geography/S01006724,Northfield - 06,"","","","","","","","","","","","",8.93,4.92,1.75,6.25,6.9,12
http://statistics.gov.scot/id/statistical-geography/S01006725,Northfield - 07,"","","","","","","","","","","","",8.57,7.41,8.33,7.69,17.24,15.63
http://statistics.gov.scot/id/statistical-geography/S01008743,Northfield and Piershill - 01,"","","","","","","","","","","","",28.89,33.33,32.43,33.33,28.21,25.71
http://statistics.gov.scot/id/statistical-geography/S01008744,Northfield and Piershill - 02,"","","","","","","","","","","","",40.74,26.67,30,37.84,40.54,35.71
http://statistics.gov.scot/id/statistical-geography/S01008745,Northfield and Piershill - 03,"","","","","","","","","","","","",18.18,9.09,6.25,25,20,28.57
http://statistics.gov.scot/id/statistical-geography/S01008746,Northfield and Piershill - 04,"","","","","","","","","","","","",18.87,17.78,21.05,22.86,18.18,12.9
http://statistics.gov.scot/id/statistical-geography/S01009028,Northwest Lewis - 01,"","","","","","","","","","","","",18.18,22.22,16.67,14.29,22.22,9.09
http://statistics.gov.scot/id/statistical-geography/S01009029,Northwest Lewis - 02,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009030,Northwest Lewis - 03,"","","","","","","","","","","","",25,23.08,14.29,6.67,5.88,6.25
http://statistics.gov.scot/id/statistical-geography/S01009031,Northwest Lewis - 04,"","","","","","","","","","","","",10.53,19.05,13.64,23.81,16.67,20
http://statistics.gov.scot/id/statistical-geography/S01009032,Northwest Lewis - 05,"","","","","","","","","","","","",6.25,11.11,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01009033,Northwest Lewis - 06,"","","","","","","","","","","","",25,30.77,21.43,23.53,17.65,17.65
http://statistics.gov.scot/id/statistical-geography/S01007613,Nunholm - 01,"","","","","","","","","","","","",0,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01007614,Nunholm - 02,"","","","","","","","","","","","",13.64,25,20,17.39,8,11.11
http://statistics.gov.scot/id/statistical-geography/S01007615,Nunholm - 03,"","","","","","","","","","","","",14.81,26.32,16,15.38,16.67,23.08
http://statistics.gov.scot/id/statistical-geography/S01007616,Nunholm - 04,"","","","","","","","","","","","",6.67,14.29,6.25,18.75,21.74,26.09
http://statistics.gov.scot/id/statistical-geography/S01009272,Oakley East,"","","","","","","","","","","","",20.83,22.86,20,23.53,23.81,44.44
http://statistics.gov.scot/id/statistical-geography/S01009269,Oakley North,"","","","","","","","","","","","",21.88,20,15.62,11.76,14.71,13.33
http://statistics.gov.scot/id/statistical-geography/S01007297,Oban North - 01,"","","","","","","","","","","","",9.52,6.67,9.38,13.33,15,13.33
http://statistics.gov.scot/id/statistical-geography/S01007298,Oban North - 02,"","","","","","","","","","","","",10,13.64,11.76,17.65,16.67,7.69
http://statistics.gov.scot/id/statistical-geography/S01007299,Oban North - 03,"","","","","","","","","","","","",10.71,7.69,6.67,6.9,9.09,7.14
http://statistics.gov.scot/id/statistical-geography/S01007300,Oban North - 04,"","","","","","","","","","","","",19.23,17.39,13.04,10.53,12.5,10
http://statistics.gov.scot/id/statistical-geography/S01007289,Oban South - 01,"","","","","","","","","","","","",23.53,15.79,0,4.35,4.55,4.35
http://statistics.gov.scot/id/statistical-geography/S01007290,Oban South - 02,"","","","","","","","","","","","",6.12,2.5,5,5.26,9.76,5.26
http://statistics.gov.scot/id/statistical-geography/S01007291,Oban South - 03,"","","","","","","","","","","","",8.33,6.67,5.26,6.67,13.33,7.69
http://statistics.gov.scot/id/statistical-geography/S01007292,Oban South - 04,"","","","","","","","","","","","",6.67,8.33,6.67,0,6.25,6.25
http://statistics.gov.scot/id/statistical-geography/S01007293,Oban South - 05,"","","","","","","","","","","","",8,16,16.13,22.5,22.86,21.88
http://statistics.gov.scot/id/statistical-geography/S01007294,Oban South - 06,"","","","","","","","","","","","",7.14,4.17,7.69,9.09,4.35,3.7
http://statistics.gov.scot/id/statistical-geography/S01007295,Oban South - 07,"","","","","","","","","","","","",6.67,5.26,16.67,19.05,29.41,16.67
http://statistics.gov.scot/id/statistical-geography/S01007296,Oban South - 08,"","","","","","","","","","","","",12.5,11.76,12.5,4.76,5.56,5.26
http://statistics.gov.scot/id/statistical-geography/S01006671,Old Aberdeen - 01,"","","","","","","","","","","","",6.25,5.88,10,11.11,11.76,15.38
http://statistics.gov.scot/id/statistical-geography/S01006672,Old Aberdeen - 02,"","","","","","","","","","","","",23.68,23.68,22.5,15.56,12.82,17.86
http://statistics.gov.scot/id/statistical-geography/S01006673,Old Aberdeen - 03,"","","","","","","","","","","","",9.52,7.14,3.23,7.14,18.52,20
http://statistics.gov.scot/id/statistical-geography/S01006674,Old Aberdeen - 04,"","","","","","","","","","","","",10.64,9.52,9.76,18.42,17.39,12.77
http://statistics.gov.scot/id/statistical-geography/S01010147,Old Shettleston and Parkhead North - 01,"","","","","","","","","","","","",9.68,13.51,14.29,5,2.78,2.78
http://statistics.gov.scot/id/statistical-geography/S01010148,Old Shettleston and Parkhead North - 02,"","","","","","","","","","","","",4.88,5.56,6.56,5.8,6.35,4.11
http://statistics.gov.scot/id/statistical-geography/S01010149,Old Shettleston and Parkhead North - 03,"","","","","","","","","","","","",3.7,8,5.26,6.67,8.82,10.34
http://statistics.gov.scot/id/statistical-geography/S01010150,Old Shettleston and Parkhead North - 04,"","","","","","","","","","","","",15,8,13.64,15.79,23.53,15.79
http://statistics.gov.scot/id/statistical-geography/S01010151,Old Shettleston and Parkhead North - 05,"","","","","","","","","","","","",0,5.56,4.17,9.09,14.29,18.18
http://statistics.gov.scot/id/statistical-geography/S01008674,"Old Town, Princes Street and Leith Street - 01","","","","","","","","","","","","",38.46,41.18,33.33,0,0,28.57
http://statistics.gov.scot/id/statistical-geography/S01008675,"Old Town, Princes Street and Leith Street - 02","","","","","","","","","","","","",26.67,20,16.67,33.33,57.14,75
http://statistics.gov.scot/id/statistical-geography/S01008676,"Old Town, Princes Street and Leith Street - 03","","","","","","","","","","","","",38.1,37.5,14.29,23.08,28.57,35.71
http://statistics.gov.scot/id/statistical-geography/S01008677,"Old Town, Princes Street and Leith Street - 04","","","","","","","","","","","","",30.77,31.58,13.33,9.09,7.69,12.5
http://statistics.gov.scot/id/statistical-geography/S01008678,"Old Town, Princes Street and Leith Street - 05","","","","","","","","","","","","",28.57,26.32,28.57,42.86,55.56,55.56
http://statistics.gov.scot/id/statistical-geography/S01008679,"Old Town, Princes Street and Leith Street - 06","","","","","","","","","","","","",20,13.33,20,40,60,33.33
http://statistics.gov.scot/id/statistical-geography/S01006768,Oldmachar East - 01,"","","","","","","","","","","","",4.17,9.52,11.76,15.38,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006769,Oldmachar East - 02,"","","","","","","","","","","","",10.34,12.5,6.45,4.17,0,7.69
http://statistics.gov.scot/id/statistical-geography/S01006770,Oldmachar East - 03,"","","","","","","","","","","","",10.53,10.53,5.26,5.26,5,20
http://statistics.gov.scot/id/statistical-geography/S01006771,Oldmachar East - 04,"","","","","","","","","","","","",12.5,20,15.38,21.43,7.69,14.29
http://statistics.gov.scot/id/statistical-geography/S01006772,Oldmachar East - 05,"","","","","","","","","","","","",12.82,6.25,5.13,3.33,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01006773,Oldmachar East - 06,"","","","","","","","","","","","",5.88,0,0,2.38,10,13.16
http://statistics.gov.scot/id/statistical-geography/S01006774,Oldmachar East - 07,"","","","","","","","","","","","",14.29,11.11,11.11,5.26,0,5.88
http://statistics.gov.scot/id/statistical-geography/S01006762,Oldmachar West - 01,"","","","","","","","","","","","",4.35,10.71,12.12,18.52,23.33,22.22
http://statistics.gov.scot/id/statistical-geography/S01006763,Oldmachar West - 02,"","","","","","","","","","","","",14.63,13.95,11.36,4.08,13.04,20
http://statistics.gov.scot/id/statistical-geography/S01006764,Oldmachar West - 03,"","","","","","","","","","","","",6.9,13.04,11.11,13.04,11.76,12.2
http://statistics.gov.scot/id/statistical-geography/S01006765,Oldmachar West - 04,"","","","","","","","","","","","",15,19.05,21.74,19.23,9.09,12.5
http://statistics.gov.scot/id/statistical-geography/S01006766,Oldmachar West - 05,"","","","","","","","","","","","",7.14,4.35,13.33,21.74,14.29,20
http://statistics.gov.scot/id/statistical-geography/S01006767,Oldmachar West - 06,"","","","","","","","","","","","",4.55,4.55,5.26,0,5,15
http://statistics.gov.scot/id/statistical-geography/S01011512,Orbiston - 01,"","","","","","","","","","","","",5.36,5.45,9.52,8.33,9.09,5.41
http://statistics.gov.scot/id/statistical-geography/S01011513,Orbiston - 02,"","","","","","","","","","","","",10,19.35,20,20.69,6.06,3.33
http://statistics.gov.scot/id/statistical-geography/S01011514,Orbiston - 03,"","","","","","","","","","","","",15.38,16.67,20.59,6.06,7.69,4.17
http://statistics.gov.scot/id/statistical-geography/S01011515,Orbiston - 04,"","","","","","","","","","","","",21.43,20,14.29,0,14.29,10
http://statistics.gov.scot/id/statistical-geography/S01011516,Orbiston - 05,"","","","","","","","","","","","",11.54,10.34,18.75,11.54,16.67,0.0
http://statistics.gov.scot/id/statistical-geography/S01011517,Orbiston - 06,"","","","","","","","","","","","",9.09,15,30,16.67,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011518,Orbiston - 07,"","","","","","","","","","","","",5.88,15.79,23.53,31.58,28.57,13.04
http://statistics.gov.scot/id/statistical-geography/S01009484,Oriel and Forth,"","","","","","","","","","","","",16.67,15.38,5.56,16.67,17.86,26.09
http://statistics.gov.scot/id/statistical-geography/S01009532,Overton,"","","","","","","","","","","","",19.23,9.52,0,4.17,7.69,20
http://statistics.gov.scot/id/statistical-geography/S01011357,Overtown - 01,"","","","","","","","","","","","",11.11,7.69,9.09,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011358,Overtown - 02,"","","","","","","","","","","","",0,12.5,18.18,15.38,8.33,0.0
http://statistics.gov.scot/id/statistical-geography/S01011359,Overtown - 03,"","","","","","","","","","","","",11.76,6.25,6.25,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01011360,Overtown - 04,"","","","","","","","","","","","",17.14,18.92,13.89,6.45,6.9,4.17
http://statistics.gov.scot/id/statistical-geography/S01011361,Overtown - 05,"","","","","","","","","","","","",10,10.71,12.5,12.9,11.11,12.5
http://statistics.gov.scot/id/statistical-geography/S01011362,Overtown - 06,"","","","","","","","","","","","",5.88,0,0,0,5.88,7.69
http://statistics.gov.scot/id/statistical-geography/S01008529,Oxgangs - 01,"","","","","","","","","","","","",21.05,47.06,33.33,33.33,12.5,16.67
http://statistics.gov.scot/id/statistical-geography/S01008530,Oxgangs - 02,"","","","","","","","","","","","",25,19.44,27.59,25,28,20
http://statistics.gov.scot/id/statistical-geography/S01008531,Oxgangs - 03,"","","","","","","","","","","","",30.77,18.18,14.29,18.52,16.67,20.51
http://statistics.gov.scot/id/statistical-geography/S01008532,Oxgangs - 04,"","","","","","","","","","","","",42.86,33.33,14.29,16.67,9.09,14.29
http://statistics.gov.scot/id/statistical-geography/S01012341,Oxnam and Camptown Area,"","","","","","","","","","","","",4.55,5.56,0,0,6.25,18.75
http://statistics.gov.scot/id/statistical-geography/S01012299,Oxton and Area,"","","","","","","","","","","","",0,0,10,11.11,11.76,5.56
http://statistics.gov.scot/id/statistical-geography/S01012126,Paisley Central - 01,"","","","","","","","","","","","",5.88,3.03,3.33,4,4.35,0.0
http://statistics.gov.scot/id/statistical-geography/S01012127,Paisley Central - 02,"","","","","","","","","","","","",15.62,16.22,16.22,13.51,3.12,0.0
http://statistics.gov.scot/id/statistical-geography/S01012128,Paisley Central - 03,"","","","","","","","","","","","",14.29,13.51,14.29,6.67,6.25,5.41
http://statistics.gov.scot/id/statistical-geography/S01012129,Paisley Central - 04,"","","","","","","","","","","","",20.69,12.5,7.69,9.09,11.11,6.67
http://statistics.gov.scot/id/statistical-geography/S01012130,Paisley Central - 05,"","","","","","","","","","","","",11.76,0,4.35,4.76,4.55,5.88
http://statistics.gov.scot/id/statistical-geography/S01012131,Paisley Central - 06,"","","","","","","","","","","","",14.63,13.51,16.22,24.24,19.44,16.67
http://statistics.gov.scot/id/statistical-geography/S01012132,Paisley Central - 07,"","","","","","","","","","","","",6.06,0,6.67,6.67,6.67,0.0
http://statistics.gov.scot/id/statistical-geography/S01012133,Paisley Central - 08,"","","","","","","","","","","","",16.67,11.54,11.11,4.55,9.52,8.33
http://statistics.gov.scot/id/statistical-geography/S01012115,Paisley Dykebar - 01,"","","","","","","","","","","","",7.69,18.18,25,33.33,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012116,Paisley Dykebar - 02,"","","","","","","","","","","","",20,15.38,7.14,13.33,5.88,15.79
http://statistics.gov.scot/id/statistical-geography/S01012117,Paisley Dykebar - 03,"","","","","","","","","","","","",1.96,5,7.14,9.68,3.45,6.45
http://statistics.gov.scot/id/statistical-geography/S01012118,Paisley Dykebar - 04,"","","","","","","","","","","","",7.14,14.29,17.65,25,13.33,0.0
http://statistics.gov.scot/id/statistical-geography/S01012119,Paisley Dykebar - 05,"","","","","","","","","","","","",14.29,7.69,6.67,7.69,5.56,5.88
http://statistics.gov.scot/id/statistical-geography/S01012120,Paisley East - 01,"","","","","","","","","","","","",4.76,9.52,9.52,6.25,10,9.52
http://statistics.gov.scot/id/statistical-geography/S01012121,Paisley East - 02,"","","","","","","","","","","","",11.76,13.79,10.34,12.5,8.7,5.88
http://statistics.gov.scot/id/statistical-geography/S01012122,Paisley East - 03,"","","","","","","","","","","","",16.67,21.43,27.78,20.83,16,9.52
http://statistics.gov.scot/id/statistical-geography/S01012123,Paisley East - 04,"","","","","","","","","","","","",10,10,0,0,5.88,6.25
http://statistics.gov.scot/id/statistical-geography/S01012124,Paisley East - 05,"","","","","","","","","","","","",19.05,14.29,15.79,6.67,0,7.69
http://statistics.gov.scot/id/statistical-geography/S01012125,Paisley East - 06,"","","","","","","","","","","","",17.39,25,25,12,4.17,0.0
http://statistics.gov.scot/id/statistical-geography/S01012063,Paisley Ferguslie - 01,"","","","","","","","","","","","",21.43,15.38,12.5,5,5,0.0
http://statistics.gov.scot/id/statistical-geography/S01012064,Paisley Ferguslie - 02,"","","","","","","","","","","","",7.5,8.82,4,7.14,3.7,3.45
http://statistics.gov.scot/id/statistical-geography/S01012065,Paisley Ferguslie - 03,"","","","","","","","","","","","",8.33,12.9,15.38,10,4.76,3.45
http://statistics.gov.scot/id/statistical-geography/S01012066,Paisley Ferguslie - 04,"","","","","","","","","","","","",12.2,14.29,15,12.5,2.44,2.27
http://statistics.gov.scot/id/statistical-geography/S01012067,Paisley Ferguslie - 05,"","","","","","","","","","","","",0,7.14,6.67,10.34,3.7,4.55
http://statistics.gov.scot/id/statistical-geography/S01012068,Paisley Ferguslie - 06,"","","","","","","","","","","","",10,15,13.04,8,4.76,0.0
http://statistics.gov.scot/id/statistical-geography/S01012069,Paisley Ferguslie - 07,"","","","","","","","","","","","",15.79,11.11,5.56,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012081,Paisley Foxbar - 01,"","","","","","","","","","","","",12.12,16.67,19.05,13.64,4.55,3.33
http://statistics.gov.scot/id/statistical-geography/S01012082,Paisley Foxbar - 02,"","","","","","","","","","","","",13.64,13.64,10,10,10.53,13.33
http://statistics.gov.scot/id/statistical-geography/S01012083,Paisley Foxbar - 03,"","","","","","","","","","","","",15.38,33.33,35.71,28.57,9.52,4.17
http://statistics.gov.scot/id/statistical-geography/S01012084,Paisley Foxbar - 04,"","","","","","","","","","","","",35.71,27.27,37.5,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012085,Paisley Foxbar - 05,"","","","","","","","","","","","",20,7.69,16.67,8.33,9.09,0.0
http://statistics.gov.scot/id/statistical-geography/S01012086,Paisley Foxbar - 06,"","","","","","","","","","","","",14.63,10.26,8.82,8.33,7.69,17.39
http://statistics.gov.scot/id/statistical-geography/S01012087,Paisley Foxbar - 07,"","","","","","","","","","","","",5.26,6.25,8.33,7.69,12.5,13.04
http://statistics.gov.scot/id/statistical-geography/S01012146,Paisley Gallowhill and Hillington - 01,"","","","","","","","","","","","",5.26,7.32,14.63,12.2,18.92,9.09
http://statistics.gov.scot/id/statistical-geography/S01012147,Paisley Gallowhill and Hillington - 02,"","","","","","","","","","","","",23.08,16.13,11.76,7.32,5.56,5.88
http://statistics.gov.scot/id/statistical-geography/S01012148,Paisley Gallowhill and Hillington - 03,"","","","","","","","","","","","",13.64,12.2,15,9.38,6.67,4
http://statistics.gov.scot/id/statistical-geography/S01012149,Paisley Gallowhill and Hillington - 04,"","","","","","","","","","","","",18.52,20.69,24,9.09,0,7.69
http://statistics.gov.scot/id/statistical-geography/S01012150,Paisley Gallowhill and Hillington - 05,"","","","","","","","","","","","",3.03,3.45,7.14,3.57,3.12,3.13
http://statistics.gov.scot/id/statistical-geography/S01012151,Paisley Gallowhill and Hillington - 06,"","","","","","","","","","","","",20,15.38,15.38,17.86,10.34,10.34
http://statistics.gov.scot/id/statistical-geography/S01012152,Paisley Gallowhill and Hillington - 07,"","","","","","","","","","","","",18.18,26.09,24.14,24.14,8,5
http://statistics.gov.scot/id/statistical-geography/S01012100,Paisley Glenburn East - 01,"","","","","","","","","","","","",8.33,19.23,15.62,12.9,3.12,0.0
http://statistics.gov.scot/id/statistical-geography/S01012101,Paisley Glenburn East - 02,"","","","","","","","","","","","",12.5,0,0,0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012102,Paisley Glenburn East - 03,"","","","","","","","","","","","",17.39,12.5,16.13,12.12,9.68,3.45
http://statistics.gov.scot/id/statistical-geography/S01012103,Paisley Glenburn East - 04,"","","","","","","","","","","","",17.07,20,10,6.06,3.57,0.0
http://statistics.gov.scot/id/statistical-geography/S01012095,Paisley Glenburn West - 01,"","","","","","","","","","","","",12.5,9.68,16.13,10,7.41,0.0
http://statistics.gov.scot/id/statistical-geography/S01012096,Paisley Glenburn West - 02,"","","","","","","","","","","","",0,7.41,10.34,12.9,6.25,2.78
http://statistics.gov.scot/id/statistical-geography/S01012097,Paisley Glenburn West - 03,"","","","","","","","","","","","",9.09,8.7,8.7,9.09,7.14,2.63
http://statistics.gov.scot/id/statistical-geography/S01012098,Paisley Glenburn West - 04,"","","","","","","","","","","","",11.11,5.88,11.76,14.29,14.29,11.76
http://statistics.gov.scot/id/statistical-geography/S01012099,Paisley Glenburn West - 05,"","","","","","","","","","","","",19.23,25,16.67,17.24,7.69,6.67
http://statistics.gov.scot/id/statistical-geography/S01012153,Paisley North - 01,"","","","","","","","","","","","",13.04,4.55,12.5,10,10,5.56
http://statistics.gov.scot/id/statistical-geography/S01012154,Paisley North - 02,"","","","","","","","","","","","",14.81,5,20,16.67,14.29,0.0
http://statistics.gov.scot/id/statistical-geography/S01012155,Paisley North - 03,"","","","","","","","","","","","",0,0,0,20,15,16.67
http://statistics.gov.scot/id/statistical-geography/S01012156,Paisley North - 04,"","","","","","","","","","","","",22.22,21.74,22.22,12.9,6.25,4.55
http://statistics.gov.scot/id/statistical-geography/S01012157,Paisley North - 05,"","","","","","","","","","","","",15.15,19.44,25.58,21.74,10.64,2.78
http://statistics.gov.scot/id/statistical-geography/S01012158,Paisley North - 06,"","","","","","","","","","","","",10,14.52,15.79,15.38,7.69,2.86
http://statistics.gov.scot/id/statistical-geography/S01012134,Paisley North East - 01,"","","","","","","","","","","","",10.71,14.29,17.39,11.54,7.14,0.0
http://statistics.gov.scot/id/statistical-geography/S01012135,Paisley North East - 02,"","","","","","","","","","","","",29.17,30,21.74,10,7.41,0.0
http://statistics.gov.scot/id/statistical-geography/S01012136,Paisley North East - 03,"","","","","","","","","","","","",20,15.62,12.9,10.81,11.11,7.14
http://statistics.gov.scot/id/statistical-geography/S01012137,Paisley North East - 04,"","","","","","","","","","","","",0,8.11,13.64,12.5,8.33,6.9
http://statistics.gov.scot/id/statistical-geography/S01012138,Paisley North East - 05,"","","","","","","","","","","","",22.22,24.14,24.24,28.12,17.14,12.9
http://statistics.gov.scot/id/statistical-geography/S01012139,Paisley North East - 06,"","","","","","","","","","","","",16,11.11,11.54,6.06,3.12,0.0
http://statistics.gov.scot/id/statistical-geography/S01012140,Paisley North East - 07,"","","","","","","","","","","","",0,7.69,7.69,9.09,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012070,Paisley North West - 01,"","","","","","","","","","","","",17.65,27.27,21.05,15.38,9.09,3.03
http://statistics.gov.scot/id/statistical-geography/S01012071,Paisley North West - 02,"","","","","","","","","","","","",11.11,11.76,10.26,8.11,6.98,2.94
http://statistics.gov.scot/id/statistical-geography/S01012072,Paisley North West - 03,"","","","","","","","","","","","",20.69,20,17.5,11.11,2.86,7.14
http://statistics.gov.scot/id/statistical-geography/S01012073,Paisley North West - 04,"","","","","","","","","","","","",22.58,18.75,13.79,16.67,8,7.69
http://statistics.gov.scot/id/statistical-geography/S01012141,Paisley Ralston - 01,"","","","","","","","","","","","",8.33,15,16.67,10.71,4.35,3.7
http://statistics.gov.scot/id/statistical-geography/S01012142,Paisley Ralston - 02,"","","","","","","","","","","","",0,7.14,6.67,7.69,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012143,Paisley Ralston - 03,"","","","","","","","","","","","",10,14.29,15.38,7.69,0,0.0
http://statistics.gov.scot/id/statistical-geography/S01012144,Paisley Ralston - 04,"","","","","","","","","","","","",9.09,16.67,11.76,8.57,2.94,0.0
http://statistics.gov.scot/id/statistical-geography/S01012145,Paisley Ralston - 05,"","","","","","","","","","","","",8.33,8,5.56,11.76,9.52,8
http://statistics.gov.scot/id/statistical-geography/S01012104,Paisley South - 01,"","","","","","","","","","","","",11.43,9.38,8,5.56,4.55,4.35
