Reference, Area, 1999/00-2001/02,2000/01-2002/03,2001/02-2003/04,2002/03-2004/05,2003/04-2005/06,2004/05-2006/07,2005/06-2007/08,2006/07-2008/09,2007/08-2009/10,2008/09-2010/11,2009/10-2011/12,2010/11-2012/13,2011/12-2013/14,2012/13-2014/15,2013/14-2015/16,2014/15-2016/17,2015/16-2017/18,2016/17-2018/19
http://statistics.gov.scot/id/statistical-geography/S01001455,S01001455,14.29,0,0,0,0,0,0,8.33,11.11,11.11,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001456,S01001456,0,0,0,0,0,0,0,0,0,25,25,50,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001457,S01001457,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001458,S01001458,0,0,0,0,0,0,0,0,14.29,33.33,50,33.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001459,S01001459,22.22,10,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001460,S01001460,16.67,0,0,0,0,0,20,27.27,30,16.67,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001461,S01001461,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001462,S01001462,20,20,33.33,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001463,S01001463,"","",0,50,40,33.33,0,0,11.11,11.11,28.57,14.29,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001464,S01001464,0,11.11,9.09,6.25,7.69,7.69,12.5,0,0,8.33,9.09,7.69,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001465,S01001465,16.67,0,0,0,"",0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001466,S01001466,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001467,S01001467,0,0,0,11.11,10,11.11,0,7.14,9.09,16.67,12.5,11.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001468,S01001468,0,0,0,0,0,0,0,"",0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001469,S01001469,0,0,0,0,0,0,0,"",0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001470,S01001470,0,0,0,0,33.33,16.67,16.67,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001471,S01001471,25,0,0,10,8.33,11.11,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001472,S01001472,12.5,11.11,14.29,0,0,0,0,0,16.67,12.5,14.29,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001473,S01001473,0,0,0,0,"",0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001474,S01001474,40,50,16.67,14.29,0,14.29,23.08,21.43,11.76,0,7.69,16.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001475,S01001475,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001476,S01001476,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001477,S01001477,0,0,0,0,0,0,0,0,7.69,22.22,27.27,22.22,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001478,S01001478,0,0,0,0,25,20,25,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001479,S01001479,0,0,0,0,0,12.5,9.09,10,0,12.5,8.33,16.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001480,S01001480,0,0,16.67,14.29,16.67,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001481,S01001481,8.33,18.18,14.29,25,"",0,0,0,16.67,14.29,14.29,14.29,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001482,S01001482,33.33,37.5,20,0,0,16.67,14.29,14.29,0,0,11.11,11.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001483,S01001483,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001484,S01001484,5.56,5.56,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001485,S01001485,14.29,0,12.5,14.29,33.33,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001486,S01001486,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001487,S01001487,50,64.29,60,55.56,33.33,22.22,12.5,18.18,11.11,12.5,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001488,S01001488,0,0,0,0,0,33.33,25,25,10,7.69,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001489,S01001489,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001490,S01001490,13.33,16.67,23.53,20,20,15,16.67,11.11,18.75,15,21.74,19.05,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001491,S01001491,0,0,8.33,10,25,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001492,S01001492,20,20,26.32,27.78,20,16.67,15.38,25,15.79,15,6.25,8.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001493,S01001493,0,9.09,10,25,14.29,12.5,9.09,10,7.14,8.33,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001494,S01001494,11.11,10,10,28.57,38.46,36.36,10,0,9.09,11.11,11.11,9.52,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001495,S01001495,0,0,0,0,"",0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001496,S01001496,0,0,0,0,"","",0,0,25,20,25,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001497,S01001497,9.09,9.09,9.09,8.33,6.67,14.29,17.65,30.77,28.57,15.38,11.76,10.53,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001498,S01001498,0,0,0,0,0,50,25,12.5,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001499,S01001499,18.18,21.43,18.18,11.11,0,0,7.69,11.11,18.18,7.69,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001500,S01001500,29.41,27.78,29.41,35.71,30,50,60,63.64,41.67,30,30,37.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001501,S01001501,0,0,"",0,0,0,20,14.29,20,0,0,20,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001502,S01001502,12.5,9.09,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001503,S01001503,15.38,22.22,0,25,50,25,11.11,12.5,33.33,40,16.67,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001504,S01001504,6.25,6.67,0,0,0,0,0,22.22,20,25,22.22,28.57,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001505,S01001505,0,0,0,0,0,0,0,12.5,16.67,20,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001506,S01001506,0,0,0,0,0,10,8.33,7.14,7.69,7.14,16.67,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001507,S01001507,0,8.33,11.11,20,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001508,S01001508,0,0,0,0,20,25,33.33,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001509,S01001509,33.33,20,0,20,31.25,44.44,46.67,33.33,16.67,0,0,33.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001510,S01001510,20,0,12.5,22.22,18.18,11.11,0,0,14.29,8.33,16.67,9.09,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001511,S01001511,11.11,20,0,"","","","",0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001512,S01001512,14.29,9.09,18.75,17.65,16.67,11.11,11.11,19.05,17.39,20.83,14.29,15.38,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001513,S01001513,25,23.53,21.43,35.71,40,52.94,42.86,33.33,16.67,15.79,13.04,13.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001514,S01001514,0,0,0,10,20,20,7.69,6.25,5,9.52,5.56,8.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001515,S01001515,0,0,0,"","",0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001516,S01001516,30,22.22,15.38,0,0,0,7.14,10,12.5,8.33,14.29,13.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001517,S01001517,11.11,20,0,0,0,0,0,25,40,40,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001518,S01001518,20,14.29,0,0,33.33,28.57,28.57,14.29,0,12.5,20,21.43,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001519,S01001519,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001520,S01001520,0,0,0,0,12.5,9.09,7.14,0,21.43,25,20,5.26,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001521,S01001521,0,0,0,0,0,0,0,0,0,16.67,12.5,12.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001522,S01001522,25,15.38,0,5,5.88,17.65,27.27,26.67,35.71,33.33,33.33,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001523,S01001523,4.76,0,0,0,0,0,0,0,0,0,11.11,11.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001524,S01001524,20,9.09,9.09,0,0,6.25,8.33,18.18,7.69,7.14,7.69,15.38,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001525,S01001525,7.69,14.29,0,0,0,0,0,0,25,22.22,16.67,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001526,S01001526,22.22,16.67,20,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001527,S01001527,0,0,0,0,0,0,0,14.29,16.67,16.67,25,25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001528,S01001528,14.29,28.57,25,37.5,14.29,16.67,0,0,0,0,10,12.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001529,S01001529,14.29,12.5,16.67,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001530,S01001530,0,0,33.33,100,66.67,16.67,25,8.33,7.69,0,0,6.25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001531,S01001531,4.55,4,3.85,3.45,7.41,3.45,8,4,6.9,3.33,3.57,4.35,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001532,S01001532,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001533,S01001533,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001534,S01001534,11.11,0,0,25,20,16.67,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001535,S01001535,12.5,12.5,0,0,11.11,8.33,7.69,11.11,20,25,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001536,S01001536,33.33,35.71,25,33.33,27.27,25,21.43,31.25,38.46,41.67,21.43,29.41,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001537,S01001537,40,27.27,16.67,18.18,8.33,20,12.5,33.33,50,50,33.33,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001538,S01001538,12.5,0,0,0,0,0,"","","",0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001539,S01001539,0,0,0,0,0,0,0,0,0,0,10,23.08,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001540,S01001540,0,0,0,0,"",25,20,20,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001541,S01001541,25,20,10,7.14,7.69,15.38,22.22,14.29,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001542,S01001542,0,0,11.11,22.22,22.22,25,12.5,25,0,28.57,33.33,30.77,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001543,S01001543,8.33,15.38,13.33,14.29,8.33,16.67,11.11,11.11,0,8.33,9.09,11.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001544,S01001544,11.11,9.09,10,12.5,14.29,0,0,9.09,22.22,25,11.11,12.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001545,S01001545,0,0,0,12.5,10,7.14,0,0,6.25,8.33,10,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001546,S01001546,9.09,14.29,11.76,20,17.65,16.67,10.53,0,17.65,19.05,40,35.29,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001547,S01001547,18.75,14.29,11.11,16.67,50,42.86,35.71,20,20,40,38.46,37.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001548,S01001548,0,0,0,0,0,0,0,0,0,4,3.57,3.7,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001549,S01001549,10,8.33,0,0,0,7.69,7.14,15.38,6.67,10.53,4.35,8,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001550,S01001550,0,0,25,12.5,10,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001551,S01001551,33.33,20,12.5,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001552,S01001552,16.67,0,0,0,0,10,7.69,5.88,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001553,S01001553,6.67,7.14,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001554,S01001554,0,0,0,7.69,9.09,14.29,7.14,7.69,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001555,S01001555,22.22,42.86,25,22.22,18.18,25,33.33,25,15.38,9.09,20,25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001556,S01001556,33.33,11.11,12.5,0,0,9.09,6.25,7.69,0,0,18.18,33.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001557,S01001557,0,0,0,0,0,0,14.29,18.18,16.67,11.11,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001558,S01001558,0,0,0,14.29,25,40,33.33,40,36.36,28.57,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001559,S01001559,0,0,0,0,0,0,0,0,0,16.67,28.57,25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001560,S01001560,20,12.5,13.33,12.5,40,41.67,37.5,28.57,18.18,11.11,0,16.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001561,S01001561,23.08,33.33,33.33,40,45.45,35.71,15,3.85,3.7,9.52,15.38,28.57,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001562,S01001562,0,0,10,28.57,22.22,8.33,7.69,6.67,7.14,3.03,7.69,11.76,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001563,S01001563,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001564,S01001564,0,0,0,12.5,22.22,23.08,16.67,9.09,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001565,S01001565,7.14,5.88,0,0,0,0,0,20,28.57,28.57,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001566,S01001566,0,0,0,0,0,0,11.11,12.5,20,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001567,S01001567,13.64,11.11,0,0,7.69,7.14,15.38,12.5,14.29,7.14,0,11.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001568,S01001568,8.33,7.69,0,0,0,0,10,10,11.11,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001569,S01001569,0,0,8.33,9.09,13.33,9.09,6.25,2.86,3.85,7.14,16.67,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001570,S01001570,0,0,0,0,0,0,0,0,0,"",0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001571,S01001571,60,66.67,75,25,33.33,36.36,41.67,30.77,25,18.18,16.67,60,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001572,S01001572,0,0,0,10,10,10,10,14.29,20,33.33,33.33,25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001573,S01001573,0,0,11.11,7.69,8.33,0,0,7.69,11.11,9.09,16.67,14.29,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001574,S01001574,25,33.33,71.43,66.67,50,14.29,10,16.67,28.57,27.27,28.57,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001575,S01001575,9.09,7.69,16.67,8.33,25,9.09,16.67,11.76,15.38,27.27,50,50,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001576,S01001576,50,42.86,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001577,S01001577,12.5,28.57,28.57,40,33.33,38.46,35.71,27.27,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001578,S01001578,0,0,0,0,0,16.67,36.36,30.77,23.08,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001579,S01001579,13.33,7.14,8.33,0,0,12.5,10.53,16.67,7.14,11.11,12.5,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001580,S01001580,28.57,0,0,0,0,0,0,9.09,14.29,20,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001581,S01001581,16.67,12.5,12.5,0,0,0,0,22.22,18.75,18.75,10,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001582,S01001582,44.44,37.5,33.33,0,0,0,10,6.25,16.67,20,40,33.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001583,S01001583,30,16.67,25,11.11,25,0,0,0,16.67,16.67,20,20,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001584,S01001584,6.67,5.88,0,8.33,20,27.27,28.57,28.57,25,27.27,22.22,33.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001585,S01001585,18.18,5,13.33,8.33,18.18,25,15.38,9.09,0,15.38,25,33.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001586,S01001586,0,0,0,0,0,0,0,0,0,0,25,25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001587,S01001587,7.69,6.67,20,16.67,16.67,15.38,21.43,15.38,14.29,12.5,11.11,14.29,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001588,S01001588,17.65,18.18,22.22,16.67,0,18.18,15.38,11.76,0,5.88,6.67,27.27,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001589,S01001589,37.5,21.43,27.27,18.18,27.27,16.67,33.33,40,41.67,20,0,20,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001590,S01001590,13.33,14.29,8.33,7.69,7.14,7.69,0,0,0,0,0,7.69,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001591,S01001591,30,50,25,11.11,16.67,33.33,25,27.27,16.67,50,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001592,S01001592,18.75,28.57,36.36,18.75,12.5,18.75,25,18.18,0,20,27.27,25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001593,S01001593,23.53,20,7.14,7.69,9.09,25,23.08,29.41,13.33,16.67,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001594,S01001594,12.5,18.18,7.69,0,0,0,6.67,7.69,7.69,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001595,S01001595,30,40,37.5,36.84,45.83,45,50,27.27,21.43,26.67,36.36,42.86,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001596,S01001596,18.18,25,22.22,0,0,12.5,20,25,9.09,10,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001597,S01001597,8.33,8.33,14.29,14.29,9.09,0,0,15.79,17.65,15.79,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001598,S01001598,0,0,0,0,16.67,22.22,25,16.67,22.22,14.29,25,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001599,S01001599,4.76,10,15.38,10,16.67,12.5,7.69,0,3.45,4.55,5,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001600,S01001600,6.25,0,6.67,12.5,9.09,9.52,5.56,23.53,20,23.08,14.29,16.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001601,S01001601,0,0,0,0,0,0,7.14,6.67,5.56,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001602,S01001602,0,0,0,0,0,0,0,0,10,12.5,16.67,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001603,S01001603,12.5,0,0,6.67,13.33,17.65,17.65,12.5,7.14,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001604,S01001604,85.71,75,77.78,55.56,55.56,50,58.33,53.85,41.18,43.75,38.46,45.45,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001605,S01001605,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001606,S01001606,14.29,0,0,33.33,30,33.33,46.15,38.1,38.1,21.05,12.5,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001607,S01001607,4.76,5.26,6.25,6.25,8.33,10,4.88,2.38,0,0,4,5.56,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001608,S01001608,7.69,0,0,9.09,14.29,16.67,10,11.11,8.33,9.09,8.33,14.29,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001609,S01001609,27.27,37.5,66.67,40,12.5,0,0,0,20,37.5,37.5,16.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001610,S01001610,0,11.11,11.11,11.11,0,0,16.67,16.67,14.29,10,11.11,16.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001611,S01001611,7.14,9.09,12.5,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001612,S01001612,25,0,12.5,11.11,12.5,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001613,S01001613,20,18.75,27.27,33.33,42.86,33.33,25,23.08,30.77,50,55.56,55.56,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001614,S01001614,33.33,36.36,27.27,36.36,40,33.33,28.57,20,28.57,33.33,25,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001615,S01001615,18.18,16.67,16.67,0,9.09,16.67,18.75,23.08,16.67,14.29,12.5,28.57,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001616,S01001616,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001617,S01001617,33.33,50,54.55,57.14,44.44,50,50,100,25,42.86,40,30,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001618,S01001618,0,0,0,0,0,6.67,8.7,11.54,9.09,9.09,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001619,S01001619,28.57,66.67,25,15.38,14.29,20,16.67,0,0,0,20,20,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001620,S01001620,22.22,14.29,11.11,0,0,0,0,12.5,22.22,33.33,33.33,16.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001621,S01001621,22.22,20,20,20,14.29,28.57,16.67,20,0,22.22,27.27,27.27,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001622,S01001622,33.33,37.5,30,23.08,23.08,20,14.29,25,29.41,28.57,14.29,12.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001623,S01001623,22.22,18.18,16.67,11.11,20,25,40,37.5,30,18.18,10,12.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001624,S01001624,27.27,30.77,25,27.27,18.18,12.5,5.88,0,12.5,14.29,12.5,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001625,S01001625,40,25,25,25,50,61.54,60,58.33,50,33.33,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001626,S01001626,0,0,0,0,0,14.29,12.5,22.22,11.11,11.11,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001627,S01001627,14.29,20,8.33,16.67,16.67,16.67,0,4.55,8.7,15.79,18.18,8.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001628,S01001628,66.67,33.33,20,25,40,37.5,25,22.22,27.27,28.57,16.67,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001629,S01001629,11.11,11.11,12.5,10,11.11,0,33.33,33.33,33.33,20,25,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001630,S01001630,0,20,16.67,20,11.11,16.67,30.77,25,27.27,0,25,25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001631,S01001631,30.77,30,30,12.5,11.11,11.76,4,9.38,12,18.75,7.69,9.09,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001632,S01001632,0,5.56,6.25,9.09,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001633,S01001633,10,22.22,14.29,9.09,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001634,S01001634,11.54,5,5.26,0,5.88,9.09,11.11,14.29,11.11,11.11,22.22,33.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001635,S01001635,18.18,20,12.5,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001636,S01001636,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001637,S01001637,12.5,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001638,S01001638,17.65,13.33,26.67,18.75,16.67,22.22,35.71,33.33,10,0,9.09,9.09,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001639,S01001639,27.27,21.43,16.67,15.38,22.22,36.36,33.33,22.22,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001640,S01001640,0,0,0,0,0,0,0,20,16.67,12.5,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001641,S01001641,20,20,9.09,0,0,4,4,4.35,0,5.88,10,9.09,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001642,S01001642,0,0,0,0,0,14.29,20,25,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01001643,S01001643,25,16.67,12.5,9.09,7.69,0,0,0,0,0,0,0,"","","","","",""
